"HydroID","openwater_1985_pct","openwater_1990_pct","openwater_1995_pct","openwater_2002_pct","openwater_2006_pct","openwater_2010_pct","openwater_2015_pct"
"201489787",0.0231832612392425,0.0231573978882574,0.0223620998454665,0.0218351340691457,0.0216346930990114,0.0216379260178845,0.0213954571023995
"201489791",0.000763941940412529,0.00101858925388337,0.00101858925388337,0.00127323656735421,0.000763941940412529,0.000763941940412529,0.000763941940412529
"201489792",0.0269937314776792,0.026528663523335,0.0258557992489647,0.0242626941287645,0.024020265088734,0.0240499502773091,0.0237827835801327
"201489793",0,0.00246609124537608,0.00123304562268804,0.00184956843403206,0.00184956843403206,0.00184956843403206,0.00184956843403206
"201489794",0,0,0,0,0,0,0
"201489795",0.00212180746561886,0.00196463654223969,0.0012573673870334,0.0012573673870334,0.00102161100196464,0.00102161100196464,0.00110019646365422
"201489796",0,0,0,0,0,0,0
"201489797",0.0169388898139598,0.0146531236281619,0.0145017483840693,0.0128668957478694,0.0124884576376379,0.0125187326864565,0.0124279075400009
"201489798",0,0,0,0,0,0,0
"201489799",0.00738317586213198,0.00665216835102981,0.00654251722436448,0.0064145909099216,0.00595771121548274,0.00597598640326029,0.00592116083992763
"201489800",0.00652930934416715,0.00567946273111682,0.00559655086642899,0.00555509493408507,0.00505762374595805,0.00507835171213001,0.00501616781361413
"201489803",0.0739161336176262,0.0721393034825871,0.0707178393745558,0.0700071073205402,0.0696517412935323,0.0696517412935323,0.066453447050462
"201489804",0.025197628458498,0.0227272727272727,0.0182806324110672,0.0177865612648221,0.0177865612648221,0.0177865612648221,0.00691699604743083
"201489805",0.00998463901689708,0.00691244239631336,0.00614439324116743,0.00537634408602151,0.00537634408602151,0.00537634408602151,0.00537634408602151
"201489806",0.00809716599190283,0.0075046904315197,0.00681346894440604,0.00641848523748395,0.00641848523748395,0.00651723116421448,0.00651723116421448
"201489807",0.018582243633861,0.0191328286304198,0.0172057811424639,0.0152787336545079,0.0144528561596696,0.0144528561596696,0.0144528561596696
"201489808",0.00120918984280532,0.00241837968561064,0.00483675937122128,0.000806126561870214,0.000403063280935107,0.000403063280935107,0.000403063280935107
"201489809",0.0209496435588899,0.0211120313083581,0.0194654195287508,0.0190415875026388,0.0214221919098423,0.0214579172147253,0.0211136551858528
"201489810",0.0273037542662116,0.025028441410694,0.025028441410694,0.0238907849829352,0.0238907849829352,0.0238907849829352,0.0238907849829352
"201489811",0.193790149892934,0.193790149892934,0.190578158458244,0.191648822269807,0.191648822269807,0.191648822269807,0.188436830835118
"201489812",0,0.000744047619047619,0.000744047619047619,0.00148809523809524,0.00148809523809524,0.00148809523809524,0.00148809523809524
"201489813",0.022655855995655,0.0204445823796408,0.0181945144896613,0.0172634519144974,0.0168367149008806,0.0168367149008806,0.01668153780502
"201489814",0.00426569165143205,0.00426569165143205,0.0024375380865326,0.0024375380865326,0.0024375380865326,0.0024375380865326,0.0024375380865326
"201489815",0,0,0,0,0,0,0
"201489816",0.014357470656106,0.0141492656435704,0.0128740099417893,0.0126050784672641,0.0126050784672641,0.0128046082709441,0.0123361469927389
"201489817",0.0268493315718824,0.0269556328142486,0.0259906537585462,0.025315050307063,0.0261081756876066,0.0261648696835353,0.0259558105735484
"201489818",0,0,0,0,0,0,0
"201489819",0,0,0,0,0,0,0
"201489820",0.000284090909090909,0.000284090909090909,0.000284090909090909,0.000284090909090909,0.000284090909090909,0.000284090909090909,0.000284090909090909
"201489821",0.0201727299800937,0.0192166021410994,0.016959513471998,0.0161914763554288,0.0163168701703788,0.0163952413047226,0.015392090785122
"201489822",0,0,0,0,0,0,0
"201489823",0.000541711809317443,0.00108342361863489,0.00108342361863489,0.000541711809317443,0.000541711809317443,0.000541711809317443,0.000541711809317443
"201489824",0.000615889960993636,0.000821186614658181,0.000821186614658181,0.000615889960993636,0.000615889960993636,0.000615889960993636,0.000615889960993636
"201489825",0.0230703110466795,0.0230478597499567,0.0222492350522474,0.0217264405714176,0.0215243789009128,0.0215275862290161,0.0212870366212723
"201489826",0.0172579098753595,0.0159795461808885,0.0159795461808885,0.0169383189517418,0.016618728028124,0.016618728028124,0.016618728028124
"201489829",0.011744966442953,0.0113255033557047,0.0113255033557047,0.0113255033557047,0.0113255033557047,0.011744966442953,0.0113255033557047
"201489830",0,0,0,0,0,0,0
"201489831",0,0,0,0,0,0,0
"201489832",0.0189366351056082,0.0163874726875455,0.0152949745083758,0.0152949745083758,0.014748725418791,0.014748725418791,0.0151128914785142
"201489833",0,0,0.000121403423576545,0,0,0,0
"201489835",0.00251256281407035,0.00100502512562814,0.00050251256281407,0.00050251256281407,0.00050251256281407,0.00050251256281407,0.00050251256281407
"201489836",0.0167624070063094,0.0121480365382804,0.0111121574536209,0.0107354741501083,0.0103587908465957,0.0103587908465957,0.010547132498352
"201489837",0.136104103040765,0.133182844243792,0.126543619705218,0.126012481742133,0.126012481742133,0.126012481742133,0.121630593546674
"201489838",0,0,0,0,0,0,0
"201489839",0.0272407732864675,0.0254833040421793,0.023725834797891,0.0228471001757469,0.0210896309314587,0.0210896309314587,0.0210896309314587
"201489840",0.0274236584642751,0.0257930625555885,0.0249036466053958,0.0237177586718055,0.0234212866884079,0.0235695226801067,0.0235695226801067
"201489841",0.0211373645073793,0.0209757875159428,0.0202555666711358,0.0200527359797582,0.0200046066631601,0.020011482279817,0.0199530395382336
"201489842",0.017443288837933,0.0134305134714602,0.0125296863483744,0.0122021128490705,0.0117926459749406,0.0117926459749406,0.0119564327245926
"201489843",0.0310824453168817,0.0309590577678071,0.0304206393718452,0.0302972518227706,0.0299046550757151,0.0299046550757151,0.0298710039259675
"201489844",0.0116989940532429,0.0109487022731062,0.0105874506752626,0.0116989940532429,0.0112821652865003,0.0114211082087478,0.0111987995331518
"201489845",0.0325351671895939,0.0320657363644388,0.0315842688514592,0.030741700703745,0.0302682576493151,0.0302963432542389,0.030059621727024
"201489846",0.0219338603969878,0.0198118345195395,0.0176334716718935,0.0167508591387955,0.0163377213573454,0.0163377213573454,0.0161874894368181
"201489847",0.00420673076923077,0.00434027777777778,0.00347222222222222,0.00320512820512821,0.00320512820512821,0.00327190170940171,0.00327190170940171
"201489848",0,0,0,0,0,0,0
"201489849",0,0,0,0,0,0,0
"201489850",0.0176899063475546,0.0166493236212279,0.0156087408949011,0.0145681581685744,0.0114464099895942,0.0114464099895942,0.0114464099895942
"201489851",0,0,0,0,0,0,0
"201489852",0.0158798283261803,0.0156652360515021,0.0143191572376122,0.0140167772142021,0.0140460397971128,0.0142703862660944,0.0137339055793991
"201489853",0.0251739548565933,0.0284550545907111,0.0280590597952141,0.0276630649997171,0.0274933529445042,0.0274933529445042,0.0273236408892912
"201489854",0.0662925963220097,0.0673061635486777,0.067233292702316,0.0657626265302878,0.0658553712438391,0.0658686204886322,0.0659481159573904
"201489855",0.103217158176944,0.103217158176944,0.101206434316354,0.0971849865951743,0.096514745308311,0.096514745308311,0.0951742627345844
"201489856",0.0039177277179236,0.0039177277179236,0.0039177277179236,0.0039177277179236,0.0039177277179236,0.0039177277179236,0.0039177277179236
"201489858",0,0,0,0,0,0,0
"201489859",0,0,0,0,0,0,0
"201489860",0.0143218197135636,0.0101095197978096,0.0075821398483572,0.008424599831508,0.0092670598146588,0.0092670598146588,0.0092670598146588
"201489864",0.00561929290564271,0.00585343011004449,0.00515101849683915,0.00421446967923203,0.00398033247483025,0.00398033247483025,0.00398033247483025
"201489865",0,0,0,0,0,0,0
"201489866",0.0139987827145466,0.0147088658957192,0.0138973422600933,0.0114627713532157,0.010752688172043,0.010752688172043,0.010752688172043
"201489867",0.0160817124850592,0.0158643920460719,0.0145012002015153,0.0141949759465787,0.0142246105518951,0.0144518091926546,0.0139085080951864
"201489869",0.0408279370178873,0.0399243679199505,0.0383012900958787,0.0376570787945719,0.037548315847598,0.0375985141308167,0.0367702424577079
"201489870",0.00111731843575419,0.00111731843575419,0.00335195530726257,0.00111731843575419,0.00111731843575419,0.00111731843575419,0.00111731843575419
"201489871",0.0392347987244148,0.0379091342218137,0.0367957758571704,0.0365784742806725,0.0363849010372404,0.0368232507691414,0.0363980140634083
"201489877",0.0235279155538599,0.0221289584128195,0.021365890881343,0.020348467506041,0.0200941116622154,0.0202212895841282,0.0202212895841282
"201489878",0.0178482895389192,0.0158651462568171,0.0118988596926128,0.0114030738720873,0.0109072880515617,0.0109072880515617,0.0109072880515617
"201489879",0.0105084221913151,0.0109720290526966,0.0101993509503941,0.0108174934322361,0.0106629578117756,0.0106629578117756,0.0086539947457889
"201489880",0,0,0,0.000518403317781234,0.000518403317781234,0.000518403317781234,0.000518403317781234
"201489881",0.00306306306306306,0.00324324324324324,0.00306306306306306,0.00306306306306306,0.00288288288288288,0.00288288288288288,0.00288288288288288
"201489882",0,0,0,0,0,0,0
"201489883",0.0158406082793579,0.0147845677274007,0.0136581244719797,0.0130245001408054,0.012813292030414,0.0128836947338778,0.012813292030414
"201489884",0.00532184490623416,0.00549079236357493,0.00439263389085994,0.00405473897617841,0.00405473897617841,0.00413921270484879,0.00413921270484879
"201489885",0.010122308197565,0.00998845091847884,0.00963253582757522,0.00956820132134775,0.00968753145386645,0.00971554809367519,0.00967715492060396
"201489886",0.00442477876106195,0.00442477876106195,0.00353982300884956,0.00265486725663717,0.00265486725663717,0.00265486725663717,0.00265486725663717
"201489887",0.0482217656340458,0.0474498541314293,0.0456676466915646,0.0449638450274142,0.0448843835492037,0.0449524933876699,0.043919494170933
"201489888",0.0223299989895928,0.020814388198444,0.0193998181267051,0.0184904516520158,0.018187329493786,0.0182883702131959,0.0182883702131959
"201489889",0.0180012915724895,0.0168711656441718,0.0155795931546658,0.0148530836293187,0.0146109137875363,0.0146916370681304,0.0146916370681304
"201489890",0.000591715976331361,0.00177514792899408,0.00177514792899408,0.00118343195266272,0.00118343195266272,0.00118343195266272,0.00118343195266272
"201489891",0.000474833808167142,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.000949667616334283
"201489892",0,0,0,0,0,0,0
"201489894",0.000167813391508642,0.000167813391508642,0.000167813391508642,0.000167813391508642,0.000167813391508642,0.000335626783017285,0.000335626783017285
"201489895",0.0024484799020608,0.0026525198938992,0.0014282799428688,0.001020199959192,0.000816159967353601,0.000816159967353601,0.000816159967353601
"201489896",0.0325570342205323,0.030893536121673,0.027328897338403,0.0237642585551331,0.0233681875792142,0.0233681875792142,0.0224968314321926
"201489897",0.000974658869395711,0.000974658869395711,0.000974658869395711,0.000974658869395711,0.000974658869395711,0.000974658869395711,0.000974658869395711
"201489899",0.00312418640978912,0.00260348867482426,0.00260348867482426,0.00260348867482426,0.00260348867482426,0.00260348867482426,0.00182244207237699
"201489900",0,0.00104058272632674,0.00104058272632674,0,0,0,0
"201489901",0.0293811650390146,0.0289149531334348,0.0282180890219365,0.0266378760367081,0.0263974088433037,0.0264268538057614,0.0261471266624135
"201489903",0.0220302375809935,0.019438444924406,0.0185745140388769,0.0185745140388769,0.0185745140388769,0.0185745140388769,0.0185745140388769
"201489904",0.000883964877128882,0.000942895868937474,0.00082503388532029,0.00082503388532029,0.00117861983617184,0.00123755082798043,0.00117861983617184
"201489905",0.00122887864823349,0.000921658986175115,0.000921658986175115,0.00153609831029186,0.00122887864823349,0.00122887864823349,0.000614439324116743
"201489906",0.00490751226878067,0.00453001132502831,0.00339750849377123,0.00396375990939977,0.00358625896564741,0.00358625896564741,0.00320875802189505
"201489907",0,0,0,0,0,0,0
"201489908",0.0602094240837696,0.056020942408377,0.0539267015706806,0.0518324607329843,0.050261780104712,0.050261780104712,0.0492146596858639
"201489909",0.0320332225478622,0.0315313054427454,0.0308831777026599,0.0296960346366448,0.029325052428515,0.0293643328976111,0.0290980986070709
"201489911",0.00116144018583043,0,0,0,0,0,0
"201489912",0.028911003194074,0.0291310844503905,0.0281045212219143,0.0274102517324159,0.028417268270364,0.0284686688269379,0.0282326606375986
"201489913",0.0323354343131708,0.0318812401890085,0.031399156951959,0.0305624835653442,0.0300883686462625,0.0301162577591496,0.0298811923791007
"201489915",0.1039563988696,0.101433185304804,0.0962858296326201,0.0958821154622527,0.0958821154622527,0.0958821154622527,0.0925514735567218
"201489916",0.00083108248493663,0.00083108248493663,0.000415541242468315,0.000415541242468315,0.000415541242468315,0.000415541242468315,0.000623311863702472
"201489917",0.0289415512079649,0.0291649260832231,0.028143058553227,0.0274497261482049,0.0284585393023742,0.0284897247557381,0.0282532955046532
"201489918",0.0230342293193916,0.0229868727624027,0.0222007539163873,0.0216924602047066,0.0214840913539555,0.0214872484577548,0.0212504656728104
"201489919",0.00190258751902588,0.00570776255707763,0.00380517503805175,0.0076103500761035,0.00951293759512938,0.00951293759512938,0.00951293759512938
"201489922",0.0939524838012959,0.0929360945242028,0.0927455215347478,0.0923008512260196,0.0921738025663829,0.0923643755558379,0.0917291322576547
"201489923",0,0,0,0,0,0,0
"201489925",0.0170835170835171,0.0168525168525169,0.0154035154035154,0.0150780150780151,0.0151095151095151,0.0153405153405153,0.0147630147630148
"201489926",0.00159108989657916,0.00238663484486874,0.00159108989657916,0.00159108989657916,0.00159108989657916,0.00159108989657916,0.00159108989657916
"201489927",0,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133
"201489928",0.00376335992774349,0.00413969592051784,0.00376335992774349,0.00361282553063375,0.00316122233930453,0.00353755833207888,0.00346229113352401
"201489929",0.00590418353576248,0.0043859649122807,0.00371120107962213,0.0043859649122807,0.00371120107962213,0.00371120107962213,0.00371120107962213
"201489930",0.0249801126171796,0.0246447567500117,0.0241612203833975,0.0244107875403597,0.0239974419366411,0.0240442357785715,0.0239584470683658
"201489931",0.0253426613363792,0.0250333142965924,0.0245494637984644,0.0247874230598388,0.0243908242908814,0.0244304841677771,0.0243432324386065
"201489932",0,0,0,0,0,0,0
"201489933",0.00675219446320054,0.00675219446320054,0.00675219446320054,0.00675219446320054,0.00675219446320054,0.00675219446320054,0.00675219446320054
"201489935",0.0024390243902439,0.00452961672473868,0.00452961672473868,0.0024390243902439,0.00174216027874564,0.00174216027874564,0.00174216027874564
"201489936",0,0,0,0,0,0,0
"201489937",0.0389498378527565,0.0378803560339474,0.0352584006071897,0.0350169047126199,0.0350169047126199,0.0354308976747395,0.0341889187883806
"201489938",0.040464512406232,0.0394907674552799,0.0368580496249279,0.0366055972302366,0.0366055972302366,0.0370383727639931,0.0357400461627236
"201489939",0.0210329754688166,0.021188451378958,0.0195462370780894,0.0191219174066618,0.0214961641177795,0.0215317940138536,0.021188451378958
"201489940",0.00221238938053097,0.00221238938053097,0.00221238938053097,0.00221238938053097,0.00110619469026549,0.00110619469026549,0.00110619469026549
"201489941",0.00929605449900653,0.00794777178541016,0.00695430031223389,0.00645756457564576,0.00645756457564576,0.00652852682372978,0.00652852682372978
"201489942",0,0,0,0,0,0,0
"201489943",0,0,0,0,0,0,0
"201489944",0.0597798389562736,0.0599836917745388,0.0594230965243095,0.0591173172969116,0.0589134644786464,0.0589134644786464,0.0578942003873204
"201489945",0.00893355667225014,0.00753768844221105,0.00837520938023451,0.00725851479620324,0.00614182021217197,0.00614182021217197,0.00614182021217197
"201489946",0.0122704725437299,0.0129666695674876,0.0121834479157602,0.00992080758854756,0.00931163519275955,0.00931163519275955,0.00931163519275955
"201489947",0,0.000989609104403761,0.00049480455220188,0.00049480455220188,0.00049480455220188,0.000989609104403761,0.000989609104403761
"201489950",0,0,0,0,0,0,0
"201489951",0.000823142050799624,0.00105832549388523,0.00070555032925682,0.000470366886171214,0.000470366886171214,0.000470366886171214,0.000470366886171214
"201489952",0.00557066293529055,0.00496343427409774,0.00448821184359902,0.00409219315151675,0.0040129894131003,0.00403939065923912,0.0040129894131003
"201489953",0.0160718132854578,0.013903052064632,0.0137594254937163,0.0122226211849192,0.0118635547576302,0.0118922800718133,0.0118061041292639
"201489954",0.00285510349750178,0,0,0.000713775874375446,0.000713775874375446,0.000713775874375446,0.000713775874375446
"201489955",0.033878431125661,0.0333472362125409,0.0327452153110048,0.0319071077814153,0.0314309997481743,0.0314782170737849,0.0312224565600604
"201489956",0.0104320804971885,0.0111719443622373,0.0104320804971885,0.00850843444806156,0.00799052974252737,0.00806451612903226,0.00806451612903226
"201489957",0.00112994350282486,0.00112994350282486,0.00112994350282486,0.00225988700564972,0.00112994350282486,0.00112994350282486,0.00112994350282486
"201489961",0,0,0,0,0,0,0
"201489962",0,0,0,0,0,0,0
"201489963",0.0478609853983434,0.0467082230381692,0.0435914951754761,0.0432926308598753,0.0432926308598753,0.0438049696866194,0.0422679532063872
"201489964",0.0154204247890602,0.0160023276112889,0.0154204247890602,0.0148385219668315,0.0148385219668315,0.0183299389002037,0.0174570846668606
"201489965",0.0521327014218009,0.0523335207647201,0.0512490963129569,0.0508474576271186,0.0506868021527834,0.0506868021527834,0.0498433609125231
"201489966",0.00297029702970297,0.00420792079207921,0.00321782178217822,0.00222772277227723,0.00222772277227723,0.00222772277227723,0.00222772277227723
"201489967",0,0,0,0,0,0,0
"201489968",0,0,0,0,0,0,0
"201489974",0.0399310542947429,0.0400746911806952,0.0386383223211721,0.0369146796897443,0.0369146796897443,0.0369146796897443,0.0363401321459351
"201489975",0.00636020151133501,0.0056360201511335,0.00513224181360201,0.00472292191435768,0.00462846347607053,0.00465994962216625,0.00459697732997481
"201489976",0,0.000586510263929619,0,0.000586510263929619,0,0,0
"201489977",0,0,0,0.000693000693000693,0.000693000693000693,0.000693000693000693,0.000693000693000693
"201489978",0,0,0.000479616306954436,0,0,0,0
"201489980",0.0101700604857509,0.0100353714206381,0.00967896343295489,0.00961369103986175,0.00973283905900003,0.00976184901148587,0.00971729801302547
"201489981",0.0139694187543654,0.013775866566805,0.0125304003164158,0.0122695256288342,0.0122695256288342,0.0124630778163947,0.0120086509412527
"201489982",0.054007585335019,0.0525410872313527,0.0489506953223767,0.0486978508217446,0.0486978508217446,0.0486978508217446,0.0470290771175727
"201489983",0.00390930414386239,0.00469116497263487,0.00390930414386239,0.00312744331508991,0.00312744331508991,0.00312744331508991,0.00312744331508991
"201489985",0,0,0,0,0,0,0
"201489986",0.00131147540983607,0.000327868852459016,0.000327868852459016,0.000327868852459016,0.000327868852459016,0.000327868852459016,0.000327868852459016
"201489987",0.0144198068290029,0.0141137260236702,0.0130934566725616,0.0127533668888587,0.0128213848455992,0.0129914297374507,0.0126853489321181
"201489988",0.0638361045130641,0.0573040380047506,0.0567102137767221,0.0543349168646081,0.0540380047505938,0.0567102137767221,0.0567102137767221
"201489989",0.0180010746910263,0.0225685115529285,0.0212251477700161,0.0137023105857066,0.0137023105857066,0.0137023105857066,0.0134336378291241
"201489990",0.00191717791411043,0.0026840490797546,0.00230061349693252,0.00153374233128834,0.00153374233128834,0.00153374233128834,0.00153374233128834
"201489991",0.0392310536413159,0.0379079930442677,0.0367956744273336,0.0365768269864458,0.0363822959278789,0.0368199908096545,0.0363953893645132
"201489992",0.0830992246319811,0.0822002472187886,0.082031688953815,0.0818069446005169,0.0816945724238679,0.0818631306888414,0.0813012698055961
"201489993",0.0743169646909322,0.0733865843696106,0.072796587092675,0.0726150494690024,0.0725242806571662,0.0726377416719615,0.0718888989743124
"201489994",0.0643475420545484,0.06557243181447,0.065461608455239,0.0640908984858029,0.0641492265696087,0.0641608921863699,0.0641958890366534
"201489995",0.00184842883548983,0.00123228589032656,0.00123228589032656,0.00123228589032656,0.00123228589032656,0.00123228589032656,0.00123228589032656
"201489996",0,0,0,0.00298329355608592,0.00268496420047733,0.00268496420047733,0.00268496420047733
"201489997",0.00232919254658385,0.00232919254658385,0.0046583850931677,0.0031055900621118,0.00232919254658385,0.00232919254658385,0.00232919254658385
"201489999",0,0,0,0.00180072028811525,0.00180072028811525,0.00180072028811525,0.00180072028811525
"201490000",0.0210696920583468,0.0210696920583468,0.0170178282009724,0.0170178282009724,0.0170178282009724,0.0170178282009724,0.0170178282009724
"201490001",0.0106052036199095,0.011170814479638,0.0101809954751131,0.00876696832579186,0.00876696832579186,0.00890837104072398,0.0084841628959276
"201490002",0,0,0,0,0,0,0
"201490003",0.0533769063180828,0.05119825708061,0.05119825708061,0.05119825708061,0.05119825708061,0.05119825708061,0.05119825708061
"201490004",0.00863525436455791,0.00744634253175646,0.00657030223390276,0.00606970777798636,0.00600713347099681,0.00606970777798636,0.00594455916400726
"201490005",0.029601728302444,0.0298485647319215,0.0288112551446007,0.0281095237846662,0.0291490705601695,0.0291803911947256,0.0289380291416133
"201490006",0.0196793002915452,0.0174927113702624,0.0167638483965015,0.0160349854227405,0.0145772594752187,0.0145772594752187,0.0145772594752187
"201490008",0.00906095551894563,0.00922570016474465,0.0085667215815486,0.00823723228995058,0.00823723228995058,0.00840197693574959,0.00840197693574959
"201490009",0.000826787928896238,0.00124018189334436,0.000413393964448119,0.000413393964448119,0.000413393964448119,0.000413393964448119,0.000413393964448119
"201490010",0.00696572861521315,0.00585121203677905,0.00417943716912789,0.00529395374756199,0.00473669545834494,0.00473669545834494,0.00417943716912789
"201490011",0.0306401119030174,0.0273096649570372,0.0239792180110571,0.0207819889429161,0.0203823353093985,0.0204489442483181,0.0197162459202025
"201490012",0,0,0,0,0,0,0
"201490016",0,0,0,0,0,0,0
"201490017",0.00174346201743462,0.00174346201743462,0.00099626400996264,0.00099626400996264,0.00099626400996264,0.00099626400996264,0.00099626400996264
"201490018",0.00334358700013374,0.00374481744014979,0.00341045874013642,0.00327671526013107,0.00287548482011502,0.00320984352012839,0.00314297178012572
"201490020",0.0228974020255394,0.0228817873214849,0.0220823144738938,0.0216107504114475,0.0214202510219824,0.0214233739627933,0.0211891534019756
"201490021",0,0,0,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533
"201490023",0.0685548515153828,0.0676005801969616,0.0667226505840141,0.0665699671730667,0.066493625467593,0.0665699671730667,0.0656920375601191
"201490024",0.00873990485673194,0.00896116827082642,0.00818674632149574,0.00708042925102334,0.00708042925102334,0.00719106095807058,0.00685916583692886
"201490025",0.00858487953475492,0.00803101633896428,0.00747715314317364,0.00720022154527832,0.00664635834948768,0.00664635834948768,0.006923289947383
"201490026",NA,NA,NA,NA,NA,NA,NA
"201490028",0.00958360872438863,0.00760079312623926,0.00859220092531395,0.011566424322538,0.010079312623926,0.010079312623926,0.00859220092531395
"201490029",0,0,0,0,0,0,0
"201490030",0.0210304383260692,0.0190461004216718,0.0169731760036852,0.0161581800786648,0.015715247510719,0.015715247510719,0.0155735090889763
"201490031",NA,NA,NA,NA,NA,NA,NA
"201490032",0.0117647058823529,0.0105882352941176,0.00588235294117647,0.00588235294117647,0.00588235294117647,0.00588235294117647,0.00235294117647059
"201490033",0.00981524249422633,0.00962278675904542,0.0069284064665127,0.00673595073133179,0.00673595073133179,0.00673595073133179,0.00615858352578907
"201490034",0.0500635083641867,0.0493743750506716,0.04857714239386,0.0483339188714429,0.0483068940356187,0.0484420182147393,0.0478609842445207
"201490035",0,0,0,0,0,0,0
"201490036",0.0137299771167048,0.0167810831426392,0.0163996948893974,0.0106788710907704,0.0104881769641495,0.0104881769641495,0.0102974828375286
"201490038",0.0274264495517833,0.0273906875834446,0.0265532614915125,0.0260674947549113,0.0258708039290483,0.0258767642571047,0.0256502717909594
"201490039",0.00304259634888438,0.00253549695740365,0.00253549695740365,0.00101419878296146,0.00101419878296146,0.00101419878296146,0.00050709939148073
"201490041",0.00999375390381012,0.00874453466583385,0.00749531542785759,0.00749531542785759,0.00749531542785759,0.00749531542785759,0.00749531542785759
"201490042",0.00512445095168375,0.00512445095168375,0.00366032210834553,0.00366032210834553,0.00366032210834553,0.00439238653001464,0.00439238653001464
"201490043",0.172418967587035,0.171818727490996,0.171068427370948,0.171068427370948,0.17046818727491,0.17046818727491,0.169267707082833
"201490044",0.00322916666666667,0.00302083333333333,0.00239583333333333,0.0028125,0.0025,0.0025,0.00208333333333333
"201490045",0.0170337738619677,0.0170337738619677,0.0161527165932452,0.0152716593245228,0.0149779735682819,0.0149779735682819,0.0126284875183554
"201490046",0.0086035737921906,0.00926538716082065,0.0086035737921906,0.0086035737921906,0.0086035737921906,0.0086035737921906,0.0086035737921906
"201490047",0.00653983353151011,0.00535077288941736,0.00535077288941736,0.00594530321046373,0.00594530321046373,0.00594530321046373,0.00416171224732461
"201490048",0,0.00100502512562814,0.00100502512562814,0.00201005025125628,0.00201005025125628,0.00201005025125628,0.00201005025125628
"201490050",0.026979986184361,0.0270790061227329,0.0261159193411873,0.0254416407132265,0.0262332108158064,0.0262903830421283,0.0260805550774831
"201490051",0.0219109938398979,0.0216637825347735,0.0209389657149872,0.020737160567947,0.0206816641525109,0.0206883909907456,0.0206345762848681
"201490052",NA,NA,NA,NA,NA,NA,NA
"201490053",NA,NA,NA,NA,NA,NA,NA
"201490054",0.00569568755085435,0.00244100895036615,0,0,0,0,0
"201490055",0.00277008310249307,0.00277008310249307,0.00277008310249307,0.00277008310249307,0.00277008310249307,0.00277008310249307,0.00184672206832872
"201490056",0.00544050544050544,0.00526500526500526,0.00484380484380484,0.00526500526500526,0.00477360477360477,0.00494910494910495,0.00473850473850474
"201490057",0.00105932203389831,0.00105932203389831,0.00105932203389831,0.00423728813559322,0.00423728813559322,0.00423728813559322,0.00317796610169492
"201490060",0.295104895104895,0.294172494172494,0.293240093240093,0.291375291375291,0.290909090909091,0.290909090909091,0.290909090909091
"201490066",0.219888414834263,0.219560223170331,0.218903839842468,0.218247456514605,0.218247456514605,0.218247456514605,0.217919264850673
"201490067",0.00402684563758389,0.00402684563758389,0.00268456375838926,0.00201342281879195,0.00134228187919463,0.00134228187919463,0.00134228187919463
"201490068",0.0111997545259282,0.0139613378336913,0.0136544952439399,0.00874501380791654,0.00859159251304081,0.00859159251304081,0.00843817121816508
"201490069",0,0,0,0,0,0,0
"201490070",0.000222593210907067,5.56483027267668e-05,5.56483027267668e-05,5.56483027267668e-05,5.56483027267668e-05,5.56483027267668e-05,5.56483027267668e-05
"201490071",0,0,0,0,0,0,0
"201490072",0.00375586854460094,0.00187793427230047,0.00140845070422535,0.00234741784037559,0.000938967136150235,0.00140845070422535,0.00140845070422535
"201490073",0.100766057748969,0.101355332940483,0.098408956982911,0.0989982321744255,0.0989982321744255,0.0989982321744255,0.098408956982911
"201490074",0.271252566735113,0.271047227926078,0.268788501026694,0.267967145790554,0.26776180698152,0.26776180698152,0.26735112936345
"201490075",0.0767045454545455,0.0795454545454545,0.0795454545454545,0.0767045454545455,0.0767045454545455,0.0767045454545455,0.0767045454545455
"201490076",0.00934579439252336,0.0105140186915888,0.00817757009345794,0.00817757009345794,0.00817757009345794,0.00817757009345794,0.00700934579439252
"201490077",0.0193439865433137,0.0193439865433137,0.0193439865433137,0.0193439865433137,0.0193439865433137,0.0193439865433137,0.0193439865433137
"201490078",0.0256954530220087,0.0257046175008379,0.0248034437493018,0.0242518294045358,0.0248235183219752,0.024867595101106,0.0246982704446431
"201490079",0.247988861386139,0.248143564356436,0.246287128712871,0.245049504950495,0.244894801980198,0.245049504950495,0.244740099009901
"201490080",0,0,0,0,0,0,0
"201490081",0.00467836257309942,0.00584795321637427,0.00292397660818713,0.00233918128654971,0.00233918128654971,0.00233918128654971,0.00233918128654971
"201490082",0,0,0,0,0,0,0
"201490083",NA,NA,NA,NA,NA,NA,NA
"201490084",0.0079646017699115,0.00766961651917404,0.00707964601769911,0.00943952802359882,0.00943952802359882,0.00943952802359882,0.00943952802359882
"201490085",0.00945353931288909,0.00945353931288909,0.00714779801706249,0.00691722388747982,0.00691722388747982,0.00691722388747982,0.00691722388747982
"201490086",0.00752743432389129,0.00766347229360017,0.00672632183560567,0.00636355391638199,0.00640889990628495,0.00656005320596149,0.00627286193657608
