HydroID,catch_strdrf_pct
201488204,5.35E-05
201488205,0.122152326
201488206,0.523084069
201488207,4.25E-05
201488208,8.94E-05
201488209,0.000355745
201488210,0.484215352
201488211,0.080833114
201488212,0.067609774
201488214,0.023255814
201488215,0.683569231
201488216,0.079129399
201488217,0.105223316
201488220,0.018867925
201488221,0.019478639
201488224,0.147350993
201488225,0.296113307
201488227,0.214212853
201488228,0.110658992
201488229,0.1796497
201488230,0.142713611
201488232,7.34E-05
201488233,0.023153549
201488234,0.133189982
201488235,0.487637928
201488236,0.21473875
201488237,0.023084159
201488240,0.127771461
201488241,0.825030107
201488242,0.136892178
201488243,0.058655804
201488244,0.1
201488245,0.119615553
201488246,0.034073897
201488247,0.261962693
201488251,8.18E-05
201488252,0.021426749
201488253,0.698005698
201488254,0.207053027
201488255,0.000267809
201488256,0.05717088
201488257,0.470016207
201488258,0.27755102
201488259,0.494645589
201488260,8.65E-05
201488261,0.000157456
201488262,0.00015625
201488263,0.034739669
201488264,8.21E-05
201488265,5.23E-05
201488266,0.433811618
201488268,0.180786048
201488269,0.003597122
201488270,6.19E-05
201488271,0.000117389
201488272,0.000277546
201488273,0.00083682
201488274,0.014096521
201488275,0.05715696
201488276,0.45090648
201488282,0.54977615
201488283,0.063175811
201488285,9.58E-05
201488286,0.000559597
201488287,0.000107469
201488290,0.771222329
201488291,9.94E-05
201488294,5.10E-05
201488295,0.000337154
201488296,0.548811545
201488297,0.676528117
201488298,0.859549072
201488299,0.368364283
201488300,0.742897328
201488301,0.247223546
201488302,0.718844985
201488303,0.19047619
201488304,0.818508535
201488305,0.207381978
201488306,0.080800984
201488307,0.035108797
201488308,0.074393011
201488309,0.276768332
201488310,2.98E-05
201488314,0.283060771
201488315,0.299578059
201488316,0.313345633
201488318,0.004621234
201488319,0.953642384
201488320,0.235139622
201488321,0.000106929
201488322,0.000536193
201488323,0.016199667
201488325,5.91E-05
201488326,0.000300842
201488327,0.001269036
201488328,5.37E-05
201488329,0.118317266
201488330,0.113276321
201488333,0.225887223
201488334,5.10E-05
201488335,0.00010144
201488336,0.281806906
201488337,0.000181357
201488338,5.50E-05
201488339,0.100004425
201488340,0.345809601
201488343,0.03223159
201488344,0.143349554
201488345,0.008796496
201488346,0.057431955
201488347,0.052485613
201488349,6.21E-05
201488350,0.392824145
201488351,0.050439716
201488352,6.93E-05
201488353,7.21E-05
201488354,5.03E-05
201488355,0.083376798
201488356,0.00520654
201488357,0.671731307
201488360,0.271885745
201488361,0.211330083
201488362,0.071813009
201488363,0.330560837
201488364,0.979528536
201488365,0.229989514
201488366,4.91E-05
201488367,7.18E-05
201488368,0.539913874
201488369,5.66E-05
201488370,0.777577505
201488371,0.549278351
201488372,0.124692681
201488373,0.479573391
201488374,0.004048583
201488377,0.011922425
201488378,0.007014411
201488379,0.003035773
201488380,0.412160932
201488381,4.80E-05
201488382,0.058085074
201488383,0.000414422
201488384,0.37808642
201488385,0.039156312
201488386,0.393421053
201488388,0.103936412
201488389,0.722149572
201488390,0.871809793
201488393,0.000165981
201488394,2.17E-05
201488395,0.700798052
201488396,0.622220542
201488397,0.273849989
201488398,0.370110295
201488399,0.060790514
201488400,0.234722222
201488401,0.251012966
201488402,0.430678721
201488403,0.426195426
201488404,0.142243583
201488405,0.009906379
201488408,0.015077425
201488409,9.38E-05
201488413,0.059143942
201488414,0.66231053
201488415,0.464952923
201488416,0.121685765
201488417,7.05E-05
201488418,0.001666062
201488419,0.00154321
201488420,0.026963145
201488422,0.199814796
201488423,3.90E-05
201488427,0.008403361
201488428,4.79E-05
201488429,7.99E-05
201488430,0.000473934
201488431,9.44E-05
201488432,0.000277239
201488435,0.034592706
201488436,0.022855496
201488442,0.060530231
201488443,0.379526304
201488444,0.084756729
201488446,9.88E-05
201488447,0.378422726
201488448,0.235678392
201488449,0.00319052
201488452,2.69E-05
201488453,0.153960659
201488454,0.4296875
201488456,0.025406212
201488457,0.408160164
201488458,0.424738395
201488459,0.002713441
201488460,6.30E-05
201488461,0.000263644
201488463,0.415985998
201488464,0.461644646
201488466,0.010651629
201488467,0.15802075
201488468,4.27E-05
201488469,6.08E-05
201488470,0.000104243
201488471,0.116185518
201488474,0.004980672
201488475,0.01446281
201488476,0.084768517
201488478,0.142944785
201488480,6.79E-05
201488481,4.91E-05
201488482,0.021889934
201488483,0.045316905
201488484,2.84E-05
201488485,8.49E-05
201488486,4.36E-05
201488490,0.047650156
201488491,0.1
201488492,0.075342903
201488493,0.285739222
201488496,0.791169534
201488497,0.371650996
201488498,0.000739645
201488499,9.30E-05
201488500,0.00308642
201488503,0.362936095
201488504,0.000921659
201488505,0.163277572
201488506,0.169512768
201488510,0.346926631
201488511,0.163292337
201488514,0.422075216
201488520,4.82E-05
201488521,0.132722625
201488522,0.179703714
201488524,0.002694243
201488528,5.62E-05
201488529,7.21E-05
201488530,0.000825007
201488531,0.320964711
201488532,0.38344074
201488533,0.089801985
201488534,0.382032218
201488535,0.122854241
201488536,0.329610829
201488537,0.015299907
201488538,0.040058301
201488541,0.020514982
201488542,0.01230629
201488543,8.92E-05
201488544,8.04E-05
201488545,0.269226987
201488547,6.28E-05
201488548,0.134408123
201488549,9.24E-05
201488550,0.157640591
201488551,0.342535787
201488552,0.450843514
201488553,0.093912607
201488554,0.043098644
201488555,0.25
201488556,0.012904245
201488558,8.59E-05
201488559,0.005365526
201488560,0.000649773
201488561,0.236189949
201488562,0.228595709
201488563,0.523429833
201488564,9.62E-05
201488565,6.33E-05
201488568,0.129740221
201488569,3.64E-05
201488570,7.87E-05
201488571,0.00879031
201488572,0.060149121
201488576,0.113451159
201488577,0.007914355
201488578,6.24E-05
201488579,0.000497018
201488580,0.158955795
201488581,0.269924735
201488584,0.160120586
201488585,3.84E-05
201488586,0.00010144
201488591,0.270795844
201488592,0.000106587
201488593,0.255776436
201488594,0.014613887
201488595,0.000635324
201488596,0.030017011
201488597,0.18663998
201488598,0.29535543
201488599,0.077332678
201488602,8.46E-05
201488603,0.455017622
201488604,0.234780637
201488606,0.10296846
201488607,0.096059291
201488608,0.009478673
201488611,6.59E-05
201488612,0.079136691
201488613,0.066824319
201488614,0.068481038
201488615,0.015555166
201488616,6.82E-05
201488617,6.05E-05
201488618,0.095632184
201488619,0.005371094
201488620,0.163580441
201488621,0.080522147
201488622,0.075381615
201488623,3.77E-05
201488624,4.36E-05
201488625,0.242260572
201488626,0.06262744
201488629,0.000596659
201488630,0.109984584
201488631,0.017857143
201488632,2.93E-05
201488638,0.000547645
201488639,0.008228536
201488640,0.196204338
201488641,0.29936852
201488642,7.91E-05
201488643,3.21E-05
201488644,6.88E-05
201488647,0.189446413
201488648,0.442969518
201488649,0.47752852
201488650,3.69E-05
201488651,0.053014091
201488652,6.08E-05
201488653,0.097766948
201488654,0.106751475
201488655,6.00E-05
201488657,0.21101568
201488658,0.775927809
201488659,7.12E-05
201488660,2.41E-05
201488662,4.07E-05
201488663,0.282803586
201488664,7.15E-05
201488665,0.754719372
201488666,0.579031385
201488667,0.616104754
201488668,0.429191536
201488669,0.225142122
201488670,0.048868128
201488671,0.036730967
201488672,0.022188869
201488673,6.93E-05
201488679,8.82E-05
201488680,0.01007326
201488681,0.018181818
201488682,0.000180473
201488683,0.023367307
201488685,0.050636943
201488686,0.009112696
201488687,0.04894932
201488689,0.175630085
201488690,0.019230769
201488691,0.001798561
201488692,7.21E-05
201488693,0.001022495
201488694,0.183455616
201488695,0.157894737
201488696,0.306580449
201488698,0.116094105
201488699,7.30E-05
201488701,0.010467224
201488702,0.388308329
201488704,0.05
201488705,0.125
201488707,0.030257725
201488709,0.788112181
201488712,3.37E-05
201488713,0.094224394
201488714,0.000184775
201488715,0.011664408
201488716,0.000142511
201488717,5.92E-05
201488718,0.082816738
201488719,0.352175294
201488720,0.39004447
201488721,0.2330765
201488722,0.000550055
201488723,9.69E-05
201488724,0.044326668
201488725,0.005813953
201488726,0.041575622
201488727,0.065854334
201488731,0.000118906
201488732,0.328545312
201488733,0.062641009
201488734,0.183793911
201488736,0.158935361
201488737,3.31E-05
201488738,0.355813953
201488739,0.05141202
201488740,5.62E-05
201488741,0.002890173
201488742,0.422804598
201488743,0.011482644
201488744,0.540704035
201488745,0.702856838
201488746,9.37E-05
201488747,2.73E-05
201488748,4.22E-05
201488751,0.081666528
201488755,0.001781914
201488756,0.690413579
201488757,0.225358474
201488758,0.000165948
201488759,0.005291005
201488760,0.000138083
201488761,0.000224517
201488762,8.55E-05
201488763,0.317073171
201488766,0.208135109
201488767,3.80E-05
201488768,0.20761176
201488769,0.317720857
201488770,0.000100281
201488771,0.067485872
201488772,0.073338048
201488773,0.000153421
201488776,7.90E-05
201488777,0.302545644
201488778,0.000258264
201488779,3.30E-05
201488780,7.91E-05
201488781,0.004716981
201488782,0.396504455
201488783,0.160784682
201488784,0.020833333
201488785,0.00010005
201488786,0.143696461
201488787,0.190613156
201488788,0.041155774
201488789,0.639457347
201488790,0.27476818
201488791,0.061798396
201488792,0.108667376
201488793,0.020131772
201488794,0.027567808
201488795,0.38608496
201488796,0.044701514
201488799,0.395124681
201488800,0.063317384
201488801,0.03010101
201488802,0.268989469
201488803,0.578335373
201488804,0.002217295
201488805,9.01E-05
201488806,9.88E-05
201488808,5.72E-05
201488810,0.51458979
201488812,0.095282945
201488813,0.129812981
201488816,0.029715827
201488817,0.146857923
201488818,0.001369525
201488819,0.013657889
201488821,0.303764042
201488822,5.95E-05
201488823,0.224942617
201488824,0.000505817
201488825,4.84E-05
201488826,0.040554281
201488827,0.154444697
201488829,0.101406522
201488830,0.64195388
201488831,0.448291998
201488832,0.279589102
201488833,0.273364255
201488834,0.346609257
201488835,0.474148802
201488836,0.031501752
201488837,4.80E-05
201488838,0.001545595
201488839,0.000115929
201488840,0.426034173
201488841,0.1
201488842,0.291625391
201488844,6.47E-05
201488845,0.000609385
201488846,0.012757005
201488847,0.405106383
201488848,0.17339192
201488852,0.146908807
201488853,0.045876306
201488854,4.43E-05
201488855,0.045400605
201488856,0.101149808
201488857,7.86E-05
201488858,0.784617003
201488861,0.025079286
201488862,0.047202686
201488863,0.581692624
201488864,6.45E-05
201488865,0.325787749
201488866,8.51E-05
201488867,0.023255814
201488868,0.335530413
201488869,9.93E-05
201488870,0.076456886
201488871,0.305446885
201488872,0.000350631
201488873,0.141866839
201488874,8.33E-05
201488875,0.368519845
201488876,0.324334898
201488879,0.161808738
201488880,0.400253614
201488881,0.030974843
201488882,0.000984252
201488887,7.38E-05
201488888,0.216306156
201488890,0.406806283
201488891,0.745322073
201488895,0.000440335
201488896,0.031926717
201488897,5.24E-05
201488898,9.79E-05
201488899,0.240858297
201488900,6.73E-05
201488901,6.47E-05
201488902,0.369565217
201488904,0.536989796
201488905,0.552818934
201488906,0.011363636
201488907,0.181500466
201488908,0.000121595
201488909,0.095099251
201488910,0.094782846
201488911,0.358861813
201488912,0.071403385
201488913,0.308247502
201488914,0.07063263
201488917,0.20546396
201488918,0.059346853
201488919,0.023490123
201488920,0.000646831
201488921,9.74E-05
201488922,0.189835009
201488927,0.193194515
201488928,0.323547428
201488929,0.033932539
201488930,0.000105876
201488931,0.241550696
201488932,0.119974533
201488933,0.203159851
201488934,0.008474576
201488935,0.017962198
201488936,0.131339699
201488937,0.1249494
201488938,0.027595143
201488940,7.92E-05
201488941,0.033885294
201488942,0.079033245
201488944,0.000466853
201488945,7.33E-05
201488946,0.03125
201488947,0.114958337
201488948,0.073105656
201488949,0.011974927
201488950,3.81E-05
201488951,0.209372313
201488952,0.492548547
201488953,0.050521064
201488954,0.065486134
201488955,0.127385585
201488956,0.236314761
201488957,9.08E-06
201488958,0.124546867
201488959,0.233907324
201488960,0.123202422
201488961,0.019266427
201488962,0.138154928
201488964,0.688959058
201488965,2.83E-05
201488966,3.26E-05
201488967,0.293788063
201488968,0.025125386
201488969,0.142504525
201488970,0.762269939
201488973,0.002312428
201488974,0.138256659
201488975,0.017462563
201488976,0.318448608
201488977,0.157333723
201488979,0.177614546
201488980,0.423336265
201488981,0.736166008
201488982,5.65E-05
201488983,4.66E-05
201488988,0.133488779
201488989,0.041664981
201488990,0.514958686
201488991,0.130341268
201488992,0.250180766
201488993,2.66E-05
201488994,4.52E-05
201488995,6.62E-05
201488996,0.073151157
201488997,0.682758621
201488998,0.280846642
201488999,7.12E-05
201489000,6.43E-05
201489001,5.96E-05
201489002,7.17E-05
201489003,3.22E-05
201489004,0.677099237
201489006,0.015888845
201489007,9.85E-05
201489010,0.278775782
201489011,0.229879276
201489012,0.374260469
201489013,0.253557981
201489016,0.227926078
201489017,4.92E-05
201489018,2.15E-05
201489019,7.80E-05
201489020,9.31E-05
201489021,0.009019844
201489022,0.000146284
201489023,0.00058309
201489024,0.320474777
201489025,0.021943458
201489026,0.25187922
201489029,6.07E-05
201489033,0.10065558
201489034,0.285343611
201489035,5.04E-05
201489036,0.064436069
201489037,0.298850575
201489041,6.62E-05
201489042,7.45E-05
201489043,0.150649351
201489048,0.261175568
201489049,0.067882799
201489051,0.27207038
201489052,0.002385933
201489053,3.84E-05
201489054,0.015889363
201489055,0.000110424
201489056,0.30992397
201489057,0.222919937
201489059,0.011471664
201489060,0.011575047
201489061,5.61E-05
201489062,2.87E-05
201489063,0.329016592
201489065,5.21E-05
201489066,0.018181818
201489067,0.027332191
201489068,0.242341107
201489069,0.368801423
201489070,0.319414704
201489071,0.20680388
201489072,0.023674912
201489073,0.11811273
201489074,0.000390778
201489076,0.000745156
201489077,3.41E-05
201489078,0.001788909
201489079,0.244568504
201489080,0.311034541
201489083,0.086118082
201489084,0.370689655
201489085,0.156059285
201489086,7.21E-05
201489087,0.28
201489088,0.125076515
201489089,2.34E-05
201489090,0.00132626
201489091,0.023255814
201489093,0.384297521
201489094,7.47E-05
201489095,0.000197902
201489096,7.10E-05
201489097,0.157441386
201489098,0.339222479
201489099,0.318071816
201489100,0.010900864
201489101,0.020015337
201489104,6.41E-05
201489105,0.02961258
201489106,6.83E-05
201489107,0.010270055
201489108,0.067042294
201489111,9.11E-05
201489112,0.073767914
201489116,0.000455373
201489117,0.001821494
201489118,0.441620492
201489119,5.70E-05
201489120,0.096497969
201489121,8.86E-05
201489124,8.95E-05
201489125,7.71E-05
201489126,0.308501704
201489127,6.78E-05
201489132,0.000162999
201489133,0.073777088
201489134,0.699615197
201489135,0.177692618
201489136,0.38387349
201489137,0.009933333
201489138,0.253154727
201489139,0.104500068
201489140,0.142290321
201489141,0.158426169
201489142,0.192522792
201489143,0.191340197
201489144,6.16E-05
201489146,0.056999282
201489147,0.346786248
201489148,0.372001919
201489149,0.895031752
201489150,0.497691079
201489157,9.51E-05
201489158,0.206407323
201489159,8.23E-05
201489160,0.000980392
201489161,0.000104932
201489162,0.047188215
201489163,0.427837355
201489164,0.554291807
201489165,0.054029021
201489167,0.464043183
201489168,0.326677468
201489169,5.82E-05
201489170,0.491655969
201489171,0.40368272
201489172,0.133566128
201489173,0.139143197
201489174,0.545782943
201489177,0.096467844
201489178,0.347730034
201489179,0.639247944
201489180,0.177704194
201489181,0.116698773
201489182,7.79E-05
201489184,0.148799223
201489185,4.43E-05
201489186,0.078858746
201489187,6.00E-05
201489188,0.319327731
201489191,0.349481328
201489192,0.000102396
201489193,0.03125
201489194,0.105979432
201489195,0.305830762
201489196,0.119783953
201489199,0.075722792
201489200,0.392126498
201489201,0.336451562
201489203,9.03E-05
201489204,8.19E-05
201489205,3.96E-05
201489207,0.000182682
201489208,0.387801696
201489209,0.383963577
201489210,0.730689109
201489211,0.018734623
201489212,0.283958655
201489213,0.547005942
201489216,0.839019753
201489217,0.262677905
201489218,0.021180262
201489220,0.118126772
201489221,0.097138554
201489222,4.42E-05
201489223,0.026930924
201489225,0.000102302
201489226,5.95E-05
201489227,0.04859675
201489228,0.108802538
201489229,0.047464194
201489233,0.002881844
201489235,0.166500796
201489236,0.170135633
201489237,0.078619708
201489238,6.38E-05
201489239,6.30E-05
201489240,0.002331002
201489241,0.623154499
201489243,0.233731799
201489244,0.24281307
201489247,8.24E-05
201489248,0.139654276
201489249,0.071872758
201489250,0.000106326
201489252,0.001915709
201489253,0.02931247
201489255,0.133087331
201489256,0.076447088
201489258,0.192148332
201489259,0.342986741
201489261,4.63E-05
201489262,0.448894202
201489263,3.41E-05
201489264,0.000221828
201489266,0.036590135
201489267,0.419743968
201489268,0.875600449
201489269,0.71537564
201489270,0.095429114
201489273,9.42E-05
201489274,0.000112435
201489275,0.000127324
201489276,8.21E-05
201489277,0.000308642
201489278,0.011762095
201489279,0.173581032
201489280,0.203223606
201489282,3.38E-05
201489284,0.782069623
201489285,0.29909587
201489286,0.144563153
201489287,0.013439974
201489289,1.56E-05
201489290,0.007523743
201489291,5.99E-05
201489292,8.14E-05
201489293,0.000240558
201489294,0.000104373
201489295,4.60E-05
201489297,4.95E-05
201489298,2.53E-05
201489299,4.10E-05
201489300,0.045342889
201489301,0.059193899
201489305,5.37E-05
201489306,0.24952381
201489307,0.469862824
201489308,5.14E-05
201489309,0.0054689
201489310,5.00E-05
201489311,0.000196967
201489312,0.000590319
201489313,7.64E-05
201489314,9.32E-05
201489315,0.043478261
201489316,0.153332724
201489319,5.80E-05
201489320,6.66E-05
201489321,7.11E-05
201489322,0.342561947
201489324,0.287906067
201489325,0.000101895
201489326,0.068461393
201489327,0.212083471
201489328,0.026857465
201489329,0.386820331
201489330,0.582878494
201489331,0.000117578
201489332,5.81E-05
201489333,6.12E-05
201489334,0.056692975
201489335,0.292081224
201489336,0.77012177
201489337,0.176405906
201489338,0.08901199
201489339,0.398603392
201489340,0.152083333
201489341,0.032508683
201489342,0.458165093
201489343,0.956743003
201489344,0.002837399
201489345,0.271628112
201489346,0.063285652
201489347,0.187787694
201489349,0.248843546
201489350,0.066938246
201489351,0.051137687
201489352,0.14102787
201489353,0.000161082
201489354,0.104069926
201489355,0.000188041
201489357,0.04974211
201489359,4.86E-05
201489360,5.13E-05
201489361,9.16E-05
201489362,0.604802924
201489363,8.20E-05
201489364,0.535568354
201489365,0.179719189
201489366,0.623839766
201489367,0.191347496
201489368,5.26E-05
201489369,0.004216815
201489370,0.284444444
201489371,0.657202651
201489372,0.468727534
201489375,0.545753785
201489376,5.79E-05
201489377,0.001035197
201489378,0.000307787
201489379,0.000274725
201489380,0.502463054
201489381,0.766359791
201489382,0.115347526
201489383,0.091293713
201489384,0.496420048
201489385,0.021433074
201489386,0.12303607
201489388,0.272369162
201489389,0.652482552
201489390,0.037142857
201489391,0.004967079
201489393,0.031462585
201489394,0.518803419
201489398,0.01421444
201489399,0.618586249
201489400,0.643221815
201489401,0.34401025
201489402,0.152767405
201489403,0.198300725
201489404,0.158110571
201489405,3.42E-05
201489406,0.184382148
201489407,0.000133245
201489408,0.158469945
201489409,0.085789129
201489411,5.99E-05
201489412,0.191915513
201489413,0.00013344
201489414,8.80E-05
201489417,0.605062082
201489418,0.077644761
201489419,0.338474445
201489421,0.000107608
201489422,0.070479622
201489423,5.61E-05
201489424,0.089497168
201489425,0.244906639
201489426,0.180387012
201489427,0.271287869
201489428,0.39336128
201489429,0.539823955
201489430,0.076645818
201489431,0.007790709
201489432,4.65E-05
201489433,0.000331236
201489434,0.000130976
201489435,5.79E-05
201489439,7.11E-05
201489440,9.72E-05
201489441,1.35E-05
201489442,0.02592382
201489443,0.204260209
201489444,0.094386488
201489445,0.150028963
201489446,0.022085082
201489447,0.151478562
201489448,0.084849256
201489449,0.180844735
201489450,0.000102617
201489451,0.045454545
201489452,5.59E-05
201489453,0.000528821
201489454,0.19199536
201489455,0.368785437
201489456,0.063147464
201489457,0.333117679
201489458,0.075604168
201489459,0.203776717
201489460,0.300156294
201489461,4.77E-05
201489462,0.715872917
201489463,0.75
201489464,0.649463055
201489465,0.12803532
201489466,0.046843519
201489469,0.32884097
201489470,0.141805035
201489472,0.116220313
201489473,0.00450635
201489474,0.025388324
201489475,6.72E-05
201489476,1.000529942
201489477,0.530836454
201489480,0.308552632
201489481,0.036128153
201489483,0.008459539
201489484,0.145843322
201489485,0.003742515
201489486,4.60E-05
201489488,5.22E-05
201489489,0.718332264
201489490,0.711868818
201489491,0.425285694
201489492,0.061635798
201489493,0.312513267
201489494,0.003005046
201489495,5.47E-05
201489496,0.283872759
201489497,0.59139172
201489498,0.300213034
201489499,0.073995491
201489500,0.160347551
201489501,0.222902957
201489502,0.041465656
201489503,0.026537167
201489504,0.155484831
201489506,0.519984553
201489507,0.239822424
201489508,0.138874368
201489509,0.00010009
201489514,0.041635268
201489515,0.000153421
201489518,0.000159058
201489519,4.24E-05
201489520,0.636363636
201489521,0.016103789
201489522,0.450196641
201489523,0.137571869
201489524,0.620611552
201489525,0.164102286
201489526,0.331168831
201489527,0.18906854
201489528,0.00021248
201489529,0.35094875
201489530,0.32
201489531,0.30353807
201489532,0.487644982
201489534,0.7547211
201489535,0.31784974
201489536,0.020537125
201489537,0.333545108
201489538,0.577208693
201489539,5.82E-05
201489540,0.254792794
201489541,5.12E-05
201489542,0.044267133
201489543,0.195180723
201489545,0.387480093
201489546,0.070855726
201489547,0.541153114
201489549,0.215730414
201489550,0.12940668
201489551,4.54E-05
201489552,9.39E-05
201489553,0.039787915
201489554,0.062745098
201489555,0.482644628
201489556,8.43E-05
201489557,0.251008795
201489558,0.204852161
201489559,0.254670056
201489560,0.004091839
201489561,0.479884158
201489562,0.031295277
201489563,8.10E-05
201489564,0.013215859
201489565,0.568181818
201489568,0.489248212
201489569,0.062488614
201489570,0.294742627
201489571,0.791254993
201489572,0.768151612
201489575,6.52E-05
201489576,0.000112841
201489577,0.027777778
201489578,0.047808574
201489581,0.248591032
201489582,0.225961204
201489584,0.324922854
201489585,0.29989371
201489586,0.234385137
201489591,9.78E-05
201489592,0.084581924
201489593,0.635964755
201489594,0.290098909
201489597,0.5625
201489598,0.533952358
201489599,0.630191063
201489600,0.137284144
201489601,0.578972183
201489605,0.066450876
201489607,0.089378455
201489608,0.841888058
201489609,1.010526316
201489610,0.078347239
201489612,5.28E-05
201489613,3.03E-05
201489614,6.35E-05
201489615,4.39E-05
201489616,0.160175548
201489617,0.066153073
201489618,0.364429791
201489619,0.128103649
201489622,0.523338908
201489623,6.85E-05
201489624,0.032146175
201489625,0.028287748
201489626,0.320393633
201489627,0.365973072
201489628,0.000260756
201489629,9.87E-05
201489634,0.001594896
201489635,0.195447544
201489636,0.022222222
201489637,0.00086881
201489638,0.335510788
201489639,0.429819128
201489640,0.436669576
201489641,0.162390046
201489642,0.038426197
201489643,0.420630072
201489644,0.641828308
201489647,0.676130839
201489648,0.008278585
201489649,6.47E-05
201489650,0.127842111
201489651,3.35E-05
201489652,0.491269127
201489655,0.021155473
201489656,0.362831858
201489657,9.37E-05
201489658,0.000232396
201489659,0.052089615
201489660,0.378479007
201489661,0.409085221
201489662,0.034042193
201489663,2.07E-05
201489664,0.510456054
201489665,0.003412969
201489666,8.08E-05
201489667,0.136527192
201489668,0.040790428
201489669,0.691679049
201489673,1.19E-05
201489674,0.000308452
201489675,0.006066767
201489676,0.068359948
201489677,0.084171697
201489678,0.227394541
201489679,0.268574789
201489680,0.45614131
201489682,0.056309766
201489683,4.89E-05
201489684,0.048411169
201489685,0.707411204
201489686,5.72E-05
201489687,0.053651172
201489688,0.144317253
201489689,0.013513514
201489690,0.664205415
201489691,0.480844712
201489695,0.029411765
201489696,7.85E-05
201489697,8.37E-05
201489698,0.934343434
201489700,0.018867925
201489701,8.25E-05
201489702,0.027881351
201489703,0.000287687
201489704,0.00010012
201489705,3.48E-05
201489707,0.000240906
201489708,0.406442769
201489709,0.430909236
201489710,0.554576464
201489712,7.76E-05
201489713,0.010279001
201489714,0.000219635
201489715,0.002710027
201489716,0.090909091
201489717,0.060048463
201489718,0.409552334
201489719,0.770282872
201489724,0.526313074
201489725,8.93E-05
201489726,0.271551018
201489727,0.221774806
201489728,0.627829043
201489729,9.39E-05
201489730,6.17E-05
201489731,0.431727506
201489732,0.434071792
201489733,0.480105191
201489735,0.000948767
201489736,0.000248324
201489737,8.18E-05
201489738,9.64E-05
201489739,0.693627451
201489741,0.431946584
201489742,0.026555771
201489743,0.053479381
201489744,8.99E-05
201489745,0.673036975
201489746,0.344351103
201489747,0.111684694
201489749,2.73E-05
201489750,0.004548151
201489751,0.139728046
201489752,0.269058296
201489753,0.128659703
201489754,0.061697396
201489755,0.590837283
201489758,0.122345514
201489759,0.50418251
201489760,0.611652486
201489763,0.00017584
201489764,0.625340381
201489765,0.470865179
201489766,0.459861522
201489769,0.043478261
201489770,0.402961808
201489771,3.38E-05
201489772,4.12E-05
201489773,0.000145964
201489774,5.04E-05
201489775,0.004589315
201489776,6.82E-05
201489777,5.57E-05
201489778,0.117963121
201489782,0.584036272
201489783,0.221891355
201489784,0.456431535
201489786,0.255222089
201489787,0.39295798
201489791,0.016056254
201489792,0.560834089
201489793,0.195009703
201489794,0.15217645
201489795,0.000135593
201489796,7.39E-05
201489797,0.079112819
201489798,0.031744794
201489799,0.381236549
201489800,0.804275067
201489803,3.20E-05
201489804,0.044016506
201489805,0.642060945
201489806,0.594371785
201489807,0.270981508
201489808,0.023303931
201489809,0.160156663
201489810,0.092164484
201489811,0.520776962
201489812,0.232860204
201489813,0.711081353
201489814,0.560502221
201489815,6.36E-05
201489816,0.003278689
201489817,8.49E-05
201489818,0.002818063
201489819,8.57E-05
201489820,2.55E-05
201489821,0.085943775
201489822,5.21E-05
201489823,4.88E-05
201489824,0.000209732
201489825,0.102791167
201489826,0.019584689
201489829,0.025716775
201489830,0.065109505
201489831,6.45E-05
201489832,6.68E-05
201489833,0.745679817
201489835,4.54E-05
201489836,0.000105263
201489837,0.00019861
201489838,0.009258296
201489839,0.063291139
201489840,0.000143184
201489841,4.26E-05
201489842,0.000466636
201489843,0.513518305
201489844,0.527416494
201489845,0.671828741
201489846,0.255329949
201489847,0.245095151
201489848,0.106985561
201489849,9.26E-05
201489850,0.24631048
201489851,0.061434849
201489852,0.000517866
201489853,0.092486466
201489854,0.106794977
201489855,0.060286908
201489856,0.166725601
201489858,0.000458505
201489859,3.75E-05
201489860,7.59E-05
201489864,0.000423191
201489865,0.032894737
201489866,0.289348172
201489867,0.002386635
201489869,0.090570497
201489870,0.190677115
201489871,0.43758095
201489877,0.000613874
201489878,4.48E-05
201489879,0.432166603
201489880,0.25716024
201489881,0.386359579
201489882,0.413422353
201489883,0.046635018
201489884,0.00015647
201489885,7.20E-05
201489886,7.96E-05
201489887,0.186947534
201489888,0.005555556
201489889,0.001256281
201489890,0.317763962
201489891,2.14E-05
201489892,8.85E-05
201489894,6.50E-05
201489895,0.000208638
201489896,0.33541257
201489897,8.80E-05
201489899,0.689311662
201489900,0.365673041
201489901,0.539528433
201489903,3.88E-05
201489904,0.000120656
201489905,0.473382609
201489906,1.004694836
201489907,0.237098649
201489908,0.772795709
201489909,0.537276479
201489911,0.342237586
201489912,0.083253642
201489913,0.518067891
201489915,0.000231214
201489916,0.489153607
201489917,0.047619048
201489918,0.106992253
201489919,0.022512336
201489922,0.045175348
201489923,3.52E-05
201489925,0.000958773
201489926,7.16E-05
201489927,8.41E-05
201489928,0.223748581
201489929,0.45677784
201489930,0.164319249
201489931,0.464748201
201489932,0.008249956
201489933,0.150537634
201489935,3.14E-05
201489936,8.09E-05
201489937,0.003311258
201489938,5.14E-05
201489939,0.267757009
201489940,0.47937525
201489941,0.511038833
201489942,0.770215823
201489943,8.24E-05
201489944,0.005797277
201489945,0.016876789
201489946,0.22863485
201489947,4.46E-05
201489950,3.23E-05
201489951,5.28E-05
201489952,0.278511487
201489953,0.004642789
201489954,6.41E-05
201489955,0.545063944
201489956,0.2
201489957,0.00010141
201489961,2.65E-05
201489962,0.555631002
201489963,0.000428266
201489964,2.62E-05
201489965,0.051839603
