"area_sqkm","length_km","HydroID"
5.3037,13.355494051,"201492789"
108.6111,149.108119171,"201492790"
1.3464,1.709539151,"201492791"
2.0007,3.918527875,"201492792"
0.882,0.852835469,"201492793"
3.9177,6.9433781,"201492794"
2.1411,4.870041754,"201492795"
110.2428,152.509491374,"201492796"
0.8487,1.118909746,"201492797"
13.0509,22.05383967,"201492798"
17.9982,26.571275812,"201492799"
20.9745,28.640877727,"201492800"
4.4721,10.6059541,"201492801"
0.9459,1.296653926,"201492802"
9.5967,13.707281975,"201492803"
1.5903,3.854998072,"201492804"
6.7599,12.718685872,"201492805"
105.2577,138.732073442,"201492806"
5.6367,7.209902236,"201492807"
2.3355,1.929939036,"201492808"
0.8541,0.969022263,"201492809"
34.128,47.722855805,"201492810"
4.2174,9.848329741,"201492811"
4.0203,6.156230216,"201492812"
0.9747,1.23953617,"201492813"
2.3706,4.706931827,"201492814"
0.9261,1.520172942,"201492815"
1.0791,2.138435258,"201492816"
4.8123,11.396462996,"201492817"
8.5914,16.754344804,"201492818"
3.7908,7.736927828,"201492819"
1938.6054,2261.112480071,"201492820"
187.4583,314.514932927,"201492821"
64.647,114.959382223,"201492822"
1.4472,2.444990033,"201492823"
2.2248,5.202370549,"201492824"
101.556,151.13943402,"201492825"
113.004,157.249094163,"201492826"
0.8226,1.855491602,"201492827"
27.4653,45.06825291,"201492828"
67.9959,108.713843884,"201492829"
0.8784,0.846554032,"201492830"
1.0224,0.806164378,"201492831"
17.9118,19.317324061,"201492832"
100.4904,132.024157802,"201492833"
21.4272,44.1588893,"201492834"
3533.1192,6198.735384766,"201492835"
16.2747,8.376204842,"201492836"
4.3479,7.986308085,"201492837"
2.7225,3.157168698,"201492838"
2843.7849,4003.621575372,"201492839"
10.6308,15.339082263,"201492840"
0.819,2.104870043,"201492841"
0.828,1.269235152,"201492842"
1.5642,3.514477503,"201492843"
1.3248,2.192090783,"201492844"
1.6947,1.974997461,"201492845"
3.8727,5.327111083,"201492846"
7.5771,14.127021341,"201492847"
4.2975,7.479912317,"201492848"
1.1214,1.979710655,"201492849"
0.9477,1.031243972,"201492850"
80.2656,108.954352823,"201492851"
2.6082,2.153976043,"201492852"
0.8478,1.29671271,"201492853"
1939.5153,2263.359117409,"201492854"
26.6544,34.386770165,"201492855"
8.6679,17.282070741,"201492856"
8.6625,17.508444332,"201492857"
9.4779,22.002656082,"201492858"
2.5029,2.227411482,"201492859"
1.3653,1.343267477,"201492860"
1.6677,2.812802294,"201492861"
3.5343,7.540197212,"201492862"
5.2299,9.783075453,"201492863"
1.0332,1.459324764,"201492864"
1.3248,0.353720779,"201492865"
1.5489,3.634418805,"201492866"
4.1184,8.139827004,"201492867"
3.2175,5.261631117,"201492868"
66.2544,108.437247331,"201492869"
12.0402,20.686489561,"201492870"
1.8396,4.579772659,"201492871"
1.0116,2.533346946,"201492872"
4.6242,8.054309433,"201492873"
1.1187,1.839849995,"201492874"
1.0044,1.06470735,"201492875"
1.2699,1.678447857,"201492876"
0.8919,0.364314151,"201492877"
208.3005,250.599584321,"201492878"
9.3105,14.641562953,"201492879"
210.4182,251.4783176,"201492880"
1.7316,1.492525829,"201492881"
48.2679,79.953203086,"201492882"
58.0797,95.546183449,"201492883"
63.054,103.596316453,"201492884"
1.1376,1.635481025,"201492885"
96.1011,93.656311518,"201492886"
217.5516,260.825726199,"201492887"
1.0746,2.647915284,"201492888"
1.5147,2.521936051,"201492889"
111.4209,146.767715366,"201492890"
2854.665,4019.922095313,"201492891"
16.6608,24.002191267,"201492892"
0.8874,1.6093768,"201492893"
2.0952,3.943529309,"201492894"
2.7585,5.743526211,"201492895"
1.9818,4.282306294,"201492896"
6.9732,6.885504415,"201492897"
2.3265,1.102216486,"201492898"
1.0647,2.05917931,"201492899"
313.659,354.597687581,"201492900"
2.376,6.092842797,"201492901"
3.8169,9.666142444,"201492902"
18.6867,32.599185183,"201492903"
28.0494,48.843575136,"201492904"
8.1594,13.346436714,"201492905"
1.4247,1.990974475,"201492906"
1.4292,3.523826675,"201492907"
16.1622,36.233090068,"201492908"
0.9945,1.505385585,"201492909"
19.6335,36.595002929,"201492910"
0.9297,1.948017942,"201492911"
4.2894,8.045333717,"201492912"
15.9714,36.26441938,"201492913"
6.0372,10.476552337,"201492914"
0.9711,0.652090269,"201492915"
13.8303,31.168496198,"201492916"
9.9936,4.270697253,"201492917"
1.4868,2.863264879,"201492918"
2.1969,6.295263274,"201492919"
1.0917,2.958709215,"201492920"
16.9893,17.030707814,"201492921"
1.089,1.842995281,"201492922"
5.0229,9.879169715,"201492923"
5.9175,8.248371323,"201492924"
2.2095,2.885358601,"201492925"
259.9785,238.13412133,"201492926"
7.0749,0.834191168,"201492927"
1.737,2.770124976,"201492928"
1.521,2.721285749,"201492929"
2.1573,3.902915044,"201492930"
45.0369,75.341878232,"201492931"
120.3831,163.993014846,"201492932"
1.8153,3.767673751,"201492933"
3.744,4.991276517,"201492934"
21.6306,27.559411047,"201492935"
1.0269,1.212754819,"201492936"
3534.5601,6202.09638375,"201492937"
2.0709,3.819548412,"201492938"
2.0772,0.646103868,"201492939"
1.242,2.108683185,"201492940"
2.7486,5.22891614,"201492941"
5.517,5.025539842,"201492942"
221.8968,215.059720131,"201492943"
7.0956,11.421717936,"201492944"
0.9918,2.202692901,"201492945"
6.5727,11.600782977,"201492946"
6.4125,11.128840214,"201492947"
102.6396,191.409353851,"201492948"
3.1122,0.783057103,"201492949"
1.377,1.494257349,"201492950"
215.4249,309.598642684,"201492951"
6.3936,16.399548505,"201492952"
48.024,97.040713337,"201492953"
3.9753,2.284513009,"201492954"
6.9858,15.299112847,"201492955"
1.7046,2.251884406,"201492956"
9.3456,16.111779612,"201492957"
2.2743,2.428945923,"201492958"
1.71,2.710945906,"201492959"
51.4395,60.437179042,"201492960"
0.7776,1.537949776,"201492961"
7.5303,12.855486394,"201492962"
2.3418,2.341839644,"201492963"
0.9315,1.553154362,"201492964"
53.3637,74.085047518,"201492965"
0.9387,1.717827654,"201492966"
3.5937,7.946471822,"201492967"
5.2029,10.011059223,"201492968"
1.5921,3.37692199,"201492969"
7.8264,14.66749601,"201492970"
0.9585,1.195723576,"201492971"
52.6599,62.751261664,"201492972"
5.7258,13.36486825,"201492973"
41.9463,69.774399359,"201492974"
2.9988,3.324116132,"201492975"
1.368,1.89297197,"201492976"
12.3156,14.531762519,"201492977"
1.0116,1.066737551,"201492978"
292.0527,268.625935861,"201492979"
277.2522,256.112878545,"201492980"
0.9459,2.109259645,"201492981"
58.5234,77.153545572,"201492982"
1941.7698,2266.696130538,"201492983"
5.1714,11.247742843,"201492984"
72.936,138.091478586,"201492985"
8.8146,15.599575025,"201492986"
2.7387,2.451146251,"201492987"
0.9117,1.272511883,"201492988"
1.6083,1.914889192,"201492989"
1.9782,5.011436025,"201492990"
4.6287,8.461737773,"201492991"
36.9684,63.716399239,"201492992"
1.8117,2.158467525,"201492993"
2.2635,3.362203175,"201492994"
2.673,6.483746274,"201492995"
1.3698,0.754869335,"201492996"
1.9602,4.34061235,"201492997"
42.6798,83.235782823,"201492998"
14.2344,11.121354902,"201492999"
5.9706,5.87760973,"201493000"
16.8543,31.512786201,"201493001"
12.0456,18.641445011,"201493002"
0.8622,2.006400374,"201493003"
2.9988,5.844852629,"201493004"
4.2687,7.903961421,"201493005"
316.4958,358.269223416,"201493006"
3.6135,7.369430046,"201493007"
1.3221,2.359274587,"201493008"
254.0169,431.114803581,"201493009"
14.769,16.810493773,"201493010"
10.6632,9.025548753,"201493011"
3.4281,4.250355161,"201493012"
7.8426,7.338989734,"201493013"
6.6411,6.139678463,"201493016"
1.1637,2.23718777,"201493017"
3.8565,6.352078914,"201493018"
1.6785,2.613182786,"201493019"
84.1059,149.665002897,"201493021"
74.6964,140.67526932,"201493022"
1.3293,0.917997908,"201493023"
2871.6498,4045.124538089,"201493024"
121.9626,168.110456627,"201493025"
3.2706,7.779384597,"201493026"
97.5546,156.059150274,"201493027"
50.8689,71.128734735,"201493028"
60.4422,80.18644582,"201493029"
6.8742,9.113800734,"201493030"
2.9475,4.989284683,"201493031"
12.2661,9.617667458,"201493032"
1.8162,0.368402838,"201493033"
0.9909,1.292914661,"201493034"
24.4026,29.159332148,"201493035"
46.6974,93.26176617,"201493036"
19.8,41.563109815,"201493037"
8.5374,7.79801302,"201493038"
40.1625,67.581091392,"201493039"
26.0703,53.496090786,"201493040"
8.3691,14.922127779,"201493041"
1.2222,0.892564483,"201493042"
255.3822,433.764152478,"201493043"
2.1762,3.655452994,"201493044"
37.7757,74.06693681,"201493045"
4.2435,8.544054758,"201493046"
1.5147,2.003893257,"201493048"
1.1718,2.985061881,"201493049"
1.7586,2.969984443,"201493050"
4.7664,7.326887702,"201493051"
1.4004,2.218898298,"201493052"
109.854,203.869606777,"201493053"
2.4246,6.352816291,"201493054"
7.4358,14.373470715,"201493055"
1.5552,2.146730475,"201493056"
227.8719,221.359989081,"201493057"
297.7056,272.50361845,"201493058"
1.6137,5.075674379,"201493059"
1.539,1.809008919,"201493060"
2893.3929,4073.624541668,"201493061"
1.6677,3.126265011,"201493062"
1.7919,1.626473396,"201493063"
1.0485,0.924566758,"201493064"
1.5831,5.059321067,"201493065"
1.2564,2.561348183,"201493066"
0.7596,1.900499541,"201493067"
0.8946,1.6410574,"201493068"
6.4188,7.902963089,"201493069"
1.3572,2.762996482,"201493070"
2.8494,6.742793491,"201493071"
2.2266,3.996524969,"201493072"
1.4238,1.032577483,"201493073"
1.8477,2.644278155,"201493074"
3.0528,4.897695035,"201493075"
4.0239,6.678259924,"201493076"
14.3226,25.915469246,"201493077"
3.4533,2.959313254,"201493078"
1.4742,1.714391405,"201493079"
2.7135,2.789788645,"201493080"
3.0366,7.378399567,"201493081"
257.6889,437.733812926,"201493082"
21.384,27.656253656,"201493083"
12.177,20.653590938,"201493084"
11.5875,12.893459048,"201493085"
13.653,16.739978072,"201493086"
1.4499,3.028113058,"201493087"
218.4327,313.028892774,"201493088"
3.4515,4.093072482,"201493089"
1947.6846,2278.899953927,"201493090"
3.2436,5.096409631,"201493091"
0.828,1.408631871,"201493092"
0.8568,1.38495174,"201493093"
7.2648,16.321312066,"201493094"
11.6424,26.085600785,"201493095"
6.0228,15.559053499,"201493096"
110.8017,205.827965331,"201493097"
4.2624,5.051681448,"201493098"
2895.1731,4076.147318372,"201493099"
1.3851,3.825951778,"201493100"
35.7192,71.415556319,"201493101"
29.277,59.124067319,"201493102"
6.2298,14.006627852,"201493103"
3.4173,5.263211732,"201493104"
1.3977,2.060371238,"201493106"
13.662,22.724874046,"201493109"
8.7507,14.401725564,"201493110"
1.1583,2.578859682,"201493111"
29.6631,32.340786331,"201493112"
1.0377,3.014605817,"201493113"
0.8343,0.689970327,"201493114"
11.4201,23.532715191,"201493115"
6.6798,13.426491556,"201493116"
2.1609,4.990162788,"201493117"
5.8086,11.089531138,"201493118"
1.467,2.166899296,"201493119"
1.9917,4.513487806,"201493120"
2.8377,6.411595017,"201493121"
24.3936,46.422040699,"201493122"
1.6497,1.003400522,"201493123"
2899.5273,4081.500665049,"201493124"
0.9639,1.718321787,"201493125"
14.193,28.317286428,"201493126"
3537.4518,6205.557773156,"201493127"
6.2442,10.651532728,"201493128"
7.0371,13.064056486,"201493129"
1.4382,1.702137466,"201493131"
0.8307,1.122972651,"201493132"
55.2987,115.792772439,"201493133"
1.7568,2.543892409,"201493134"
99.6363,159.23603426,"201493135"
1.3563,2.969415005,"201493136"
0.8622,0.621667169,"201493137"
3.4758,6.991890852,"201493138"
1.3392,2.537332879,"201493139"
2.3103,3.059927132,"201493140"
1.737,0.826671391,"201493141"
1.2681,3.065105653,"201493142"
35.9379,66.890025991,"201493143"
1.3131,2.406057524,"201493144"
13.3119,23.925025715,"201493145"
7.0425,6.537569521,"201493146"
117.0459,221.909241429,"201493147"
0.8271,1.037803558,"201493148"
1.0161,2.295969113,"201493149"
1.4679,3.776875172,"201493150"
9.4644,8.259016747,"201493151"
6.1839,6.530494887,"201493152"
11.7585,15.747902544,"201493153"
3.6711,4.530610736,"201493154"
1.6605,1.982490621,"201493155"
6.9084,12.052446022,"201493156"
10.2933,16.759058658,"201493157"
1.467,3.054770147,"201493158"
2.0655,2.786399488,"201493159"
64.6722,130.378942706,"201493160"
6.0966,7.58761152,"201493161"
26.9964,28.11112142,"201493162"
3.4191,6.370142205,"201493163"
1.6056,1.216676969,"201493164"
1.9548,2.536863349,"201493165"
0.8667,1.181348744,"201493166"
3.3984,5.65293119,"201493167"
66.789,133.352740169,"201493168"
2.3166,1.663041651,"201493169"
1.1619,1.458283831,"201493170"
10.6983,21.035626651,"201493171"
118.134,223.24914834,"201493172"
2.142,3.596924078,"201493173"
1.5498,1.504666102,"201493174"
38.8242,54.45717863,"201493175"
222.3882,318.369366422,"201493176"
1.9845,0.262020221,"201493177"
3.8763,3.584317942,"201493178"
8.9019,16.920991534,"201493179"
9.1269,13.997775037,"201493180"
0.8226,0.79360897,"201493181"
1.4643,3.4699979,"201493182"
1.6866,2.243015307,"201493183"
0.7695,1.850230182,"201493184"
1.0125,0.301789042,"201493185"
126.1368,177.23979651,"201493186"
1.4643,2.434992894,"201493187"
8.9811,15.978873968,"201493188"
15.6762,29.143412336,"201493189"
1.1484,1.37563239,"201493190"
15.7572,18.669303136,"201493191"
1.2384,2.049312491,"201493192"
1.134,0.980103805,"201493193"
3573.8442,6273.180799662,"201493194"
1.6191,2.911154443,"201493195"
1960.9227,2297.171847533,"201493196"
0.8739,1.238467863,"201493197"
1.9044,1.859194811,"201493198"
1.8504,1.8235577,"201493199"
15.0975,25.400680937,"201493200"
3.4866,5.35334672,"201493201"
1.2168,1.391816025,"201493202"
1.9701,1.845100743,"201493203"
2.2077,4.194996641,"201493204"
13.4289,15.155518291,"201493205"
0.8775,2.545416255,"201493206"
6.2676,10.417522917,"201493207"
7.0641,11.652270875,"201493208"
156.6072,233.065392581,"201493209"
26.0739,41.070696724,"201493210"
162.1836,244.806644453,"201493211"
165.0231,249.803163657,"201493212"
2.1276,4.425206963,"201493213"
16.5474,24.729407949,"201493214"
1.1088,2.285211709,"201493215"
4.2993,8.801852154,"201493216"
20.1069,33.501799622,"201493217"
129.5091,184.302399913,"201493218"
149.5242,221.297885335,"201493219"
166.7772,252.020384871,"201493220"
2901.6261,4084.194483898,"201493221"
0.864,0.537877126,"201493222"
0.9783,1.995893539,"201493223"
3.1302,6.448929324,"201493224"
1.2042,1.415855097,"201493225"
1.7487,2.535126352,"201493226"
4.4316,6.440686984,"201493227"
2.493,3.406347612,"201493228"
70.5663,139.699282106,"201493229"
0.8685,1.619187214,"201493230"
1962.9945,2301.494225734,"201493231"
7.9587,4.998227887,"201493232"
1.3419,1.102770746,"201493233"
17.2512,31.542094647,"201493234"
2.2914,5.797007113,"201493235"
0.8172,1.612658358,"201493236"
3.0258,4.172430588,"201493237"
14.9589,26.117745272,"201493238"
5.4684,6.225743365,"201493239"
1.7136,2.792610348,"201493240"
0.7668,0.943954259,"201493241"
0.9981,1.61687716,"201493242"
17.9352,27.719023616,"201493243"
261.3132,442.016066761,"201493244"
2.8134,4.579212399,"201493245"
6.2532,8.651105177,"201493246"
262.0107,373.961886582,"201493247"
5.0778,10.52955453,"201493248"
3575.9484,6275.58887752,"201493249"
2.9916,5.512835275,"201493250"
327.195,367.872211422,"201493251"
7.4655,11.959110773,"201493252"
19.5975,37.677720616,"201493253"
10.908,9.845533691,"201493254"
23.7519,38.614798164,"201493255"
33.7383,36.935515865,"201493256"
176.0877,266.749920338,"201493257"
2.0412,1.878339494,"201493258"
1.1295,1.505483958,"201493259"
4.6044,5.349374272,"201493260"
0.7929,1.085595447,"201493261"
2.3364,4.074944429,"201493262"
11.5857,12.322700757,"201493263"
16.6095,16.791337506,"201493264"
2.9295,0.388193383,"201493265"
7.7085,2.981189975,"201493266"
0.891,2.274829869,"201493267"
1.4229,1.333045924,"201493268"
1.7604,2.837429023,"201493269"
4.9491,7.610325094,"201493270"
5.4153,6.522308812,"201493271"
1.4445,2.358316944,"201493272"
5.0913,8.476001623,"201493273"
1.5714,3.574136966,"201493274"
3.3075,4.73945582,"201493275"
2903.0976,4085.300122273,"201493276"
3.2553,2.871969201,"201493277"
21.0753,40.928241219,"201493278"
2.5461,3.712489104,"201493279"
2.7522,2.395587206,"201493280"
1.2204,0.800746588,"201493281"
18.3636,30.234864703,"201493282"
0.8829,1.539121767,"201493283"
0.7821,1.696346562,"201493284"
32.1786,58.924713213,"201493285"
529.0884,497.027260043,"201493286"
1.4598,1.925139847,"201493287"
268.3935,383.013283269,"201493288"
0.8622,1.053980274,"201493289"
72.5616,94.125432339,"201493290"
1.4787,3.619966362,"201493291"
17.892,29.102318766,"201493292"
5.5197,9.730870195,"201493293"
3.9348,11.19465335,"201493294"
1.0557,1.43921648,"201493295"
2.4012,6.576529353,"201493296"
1.6938,3.430986201,"201493297"
40.833,56.278897988,"201493298"
1.3473,1.396506796,"201493299"
4.6125,7.634622859,"201493300"
1.5264,1.892456202,"201493301"
18.2952,31.00134351,"201493302"
1.0737,2.157459752,"201493303"
0.8226,0.110818679,"201493304"
0.954,0.077497269,"201493305"
22.4028,41.754201595,"201493306"
10.7568,15.214967277,"201493307"
121.6125,230.694425109,"201493308"
9.0855,14.018304318,"201493309"
8.3592,13.9631236,"201493310"
0.8568,2.028712989,"201493311"
2.8863,4.508875842,"201493312"
0.8037,0.89951144,"201493313"
5.6394,7.595738677,"201493314"
3.1923,5.599452615,"201493315"
0.8694,1.40987813,"201493316"
0.9972,0.641832761,"201493317"
5.4459,6.422392331,"201493318"
1.8621,1.184331474,"201493319"
5.9481,6.911807761,"201493320"
35.6445,63.5876468,"201493321"
1.503,2.200241355,"201493322"
0.8082,0.653640406,"201493323"
6.1119,11.982868611,"201493324"
3.4587,7.01036497,"201493325"
4.5594,4.838244875,"201493326"
2.4498,3.050104252,"201493327"
8.2791,7.875410925,"201493328"
0.9153,1.3296813,"201493329"
1.3329,2.045446762,"201493330"
2.907,4.241237093,"201493331"
37.6281,66.911201947,"201493332"
42.4188,58.343277252,"201493333"
1.3185,2.793563452,"201493334"
1.8207,3.570833498,"201493335"
2.511,1.550219475,"201493336"
1.4598,2.389476175,"201493337"
0.9009,2.188511209,"201493338"
34.7058,66.79136959,"201493339"
4.8204,10.666879777,"201493340"
1.3284,2.760657111,"201493341"
0.8667,2.286734599,"201493342"
281.439,474.039100931,"201493343"
0.801,1.622766151,"201493344"
0.8046,2.070761589,"201493345"
3.285,7.175801221,"201493346"
3.4794,6.231913568,"201493347"
339.7374,382.076309436,"201493348"
9.3564,16.559351016,"201493349"
1.3158,1.162823624,"201493350"
6.6042,9.036476895,"201493351"
1.4886,2.360372173,"201493352"
4.5081,7.960053482,"201493353"
0.801,1.01312941,"201493354"
11.0583,24.145418672,"201493355"
1.5624,2.112657356,"201493356"
5.9301,11.22938554,"201493357"
5.868,8.997163332,"201493358"
7.1649,13.133216404,"201493359"
2.2167,5.192068384,"201493360"
73.9728,96.834372655,"201493361"
11.8521,24.308571806,"201493362"
1.2339,1.577977583,"201493363"
6.9345,11.583903188,"201493364"
14.0733,26.08170091,"201493365"
272.9304,392.015443928,"201493366"
1.2672,2.542734626,"201493367"
2.7792,3.626487571,"201493368"
181.4517,278.554316786,"201493369"
1.071,1.865745386,"201493370"
3581.0505,6282.352637309,"201493371"
1.6362,3.109214962,"201493372"
1.098,1.358017928,"201493373"
2.0646,3.005197199,"201493374"
1.2123,1.896935947,"201493375"
3.8142,5.662491253,"201493376"
612.855,583.23439807,"201493377"
1.8783,2.926931527,"201493378"
1.1664,1.552199984,"201493379"
10.7766,18.04593893,"201493380"
36.8532,70.749828278,"201493381"
3.8772,7.655266281,"201493382"
1.0377,1.59362656,"201493383"
1.1025,1.435705456,"201493384"
686.8935,680.368482769,"201493385"
3.2193,3.183102749,"201493386"
124.8894,235.978158781,"201493387"
1.7271,2.721489223,"201493388"
3.2022,5.041390025,"201493389"
1.2051,2.500109555,"201493390"
1.1025,1.592853844,"201493391"
1.8621,1.931477248,"201493392"
3.2751,1.574667506,"201493395"
4.32,9.237437164,"201493396"
3.0357,6.43026766,"201493397"
274.1859,394.366910713,"201493398"
4.3425,4.722502459,"201493399"
689.7825,685.420758851,"201493400"
19.0764,35.364890943,"201493403"
17.5734,18.158609487,"201493404"
4.1283,5.342928877,"201493405"
9.1116,13.099581065,"201493407"
41.2461,79.568569906,"201493408"
3582.2853,6284.405535045,"201493409"
73.9854,144.600918167,"201493410"
42.4683,81.445116395,"201493411"
0.8406,1.64118829,"201493412"
1.0539,0.980953639,"201493413"
2.6892,1.852512387,"201493414"
2.52,2.924214074,"201493415"
1.9764,2.434640864,"201493416"
1.0746,0.927688114,"201493417"
1.1106,1.987372629,"201493418"
5.7024,10.793574477,"201493419"
6.2883,8.203905388,"201493420"
132.1146,248.344663961,"201493421"
13.4559,27.535242093,"201493422"
11.4336,22.510221939,"201493423"
10.6884,10.155262413,"201493424"
1.6812,2.865638171,"201493425"
38.8062,42.228690488,"201493426"
1.323,1.081479572,"201493427"
7.5168,13.587973275,"201493428"
10.0917,16.554959989,"201493429"
1.2834,1.821591533,"201493430"
1.7028,1.819672896,"201493431"
531.5463,500.965848739,"201493432"
24.1497,20.207760899,"201493433"
1.4931,2.479313576,"201493434"
47.2473,91.080116208,"201493435"
49.1031,93.019901964,"201493436"
1.0449,0.407193248,"201493437"
16.7355,31.13085609,"201493438"
555.7023,521.237217427,"201493439"
4.7898,7.296987132,"201493440"
3.3633,4.66843424,"201493441"
6.3747,15.482093951,"201493442"
4.2048,10.393708944,"201493443"
556.9659,523.237123139,"201493444"
2.2284,3.028163312,"201493445"
4.9401,5.789297585,"201493446"
45.216,62.773219809,"201493447"
1965.834,2305.295297565,"201493448"
1.9845,3.585567233,"201493449"
2.367,6.840581849,"201493450"
1.7937,2.810015163,"201493451"
1.5093,1.450402255,"201493452"
53.4159,99.698594809,"201493453"
1.2159,1.981354968,"201493454"
5.1723,6.709177802,"201493455"
0.7542,0.981504092,"201493456"
1.584,0.635831052,"201493457"
9.8703,19.262223435,"201493458"
1.9314,4.722258228,"201493459"
20.3769,35.381904264,"201493460"
1.8486,2.276082865,"201493461"
1.017,1.222942539,"201493462"
344.4246,385.647086622,"201493463"
12.4839,20.699128676,"201493464"
15.5457,19.664188857,"201493465"
1.7559,2.21953731,"201493466"
6.1254,5.082079769,"201493467"
2.2725,2.687710127,"201493468"
2.079,2.144656589,"201493469"
3247.9677,4626.105756637,"201493470"
0.9918,1.850279858,"201493471"
0.8298,1.067008255,"201493472"
2.9907,4.391820039,"201493473"
1.7937,0.728329373,"201493474"
3.7539,7.927589781,"201493475"
1.1592,1.851230234,"201493476"
40.6314,70.832077501,"201493477"
1.5894,1.631099591,"201493478"
9.5301,9.422362999,"201493479"
282.9123,452.371178196,"201493480"
2908.3743,4091.905699174,"201493481"
11.3319,11.71672976,"201493482"
22.2876,37.850473277,"201493483"
0.8217,0.668267873,"201493484"
3242.4354,4621.249777666,"201493485"
3656.5236,6429.699407532,"201493486"
12.7557,19.292715398,"201493487"
3.5289,4.025117674,"201493488"
1.1403,1.24074829,"201493489"
0.8757,1.430777218,"201493490"
1.1349,3.091507479,"201493491"
2.5677,1.332992465,"201493492"
3232.9458,4605.492495117,"201493493"
6.4089,11.981821341,"201493494"
3254.0742,4632.976433385,"201493495"
6.0003,8.083570809,"201493496"
22.0995,24.53261206,"201493497"
6.6879,11.65042934,"201493498"
1.8981,1.754515678,"201493499"
5.3865,8.733159194,"201493500"
8.9145,14.926208962,"201493501"
1.1052,1.971455162,"201493502"
20.9079,16.895203644,"201493503"
5.8752,2.68370978,"201493504"
1.2897,0.897810642,"201493505"
8.3898,8.252334129,"201493508"
15.9543,18.758221172,"201493509"
1.4562,2.153337038,"201493510"
1.3653,2.450419818,"201493511"
3663.7596,6440.447513785,"201493512"
2.9034,6.052283302,"201493513"
137.601,258.665888731,"201493514"
1.4778,2.43411438,"201493515"
563.4369,530.990895747,"201493516"
6.6393,10.733582024,"201493517"
10.1196,23.591924885,"201493518"
564.4989,533.23598847,"201493519"
1.1862,1.559162912,"201493520"
13.0905,23.960883494,"201493521"
2.9691,4.706079726,"201493522"
3.7044,9.355915347,"201493523"
1.539,1.273442277,"201493524"
0.81,0.757917503,"201493525"
3230.127,4603.513214528,"201493526"
2.1771,3.393401855,"201493527"
7.1991,10.51381277,"201493528"
0.9369,0.907732884,"201493529"
7.5672,12.464464193,"201493530"
3260.2392,4641.42233222,"201493531"
11.7126,27.060609899,"201493532"
4.5549,6.276050862,"201493533"
4.482,9.833725362,"201493534"
7.8264,14.143499572,"201493535"
1.2663,1.102195979,"201493536"
10.0188,16.31141521,"201493537"
16.1514,24.427923817,"201493538"
1.2249,2.253295477,"201493539"
4.3173,5.873191226,"201493540"
0.8757,1.042134456,"201493541"
1.4337,2.290276873,"201493542"
14.445,23.452482818,"201493543"
7.659,7.238343776,"201493544"
1.5363,1.57482657,"201493545"
1.8576,4.084201279,"201493546"
13.9509,21.288244562,"201493547"
1.1961,1.438468067,"201493548"
105.6033,168.571906843,"201493549"
3.1095,4.425071686,"201493550"
1.269,1.997408325,"201493551"
0.9765,1.52304218,"201493552"
2011.7439,2369.050205216,"201493553"
2.0781,1.866112007,"201493554"
1.8243,4.214840644,"201493555"
360.6606,405.410205588,"201493556"
4.7313,4.26594248,"201493557"
0.7794,0.786231016,"201493558"
58.2111,109.970075719,"201493559"
284.5206,479.596642792,"201493560"
3.1842,5.452578646,"201493561"
2.5092,3.121387259,"201493562"
1.3095,2.899220786,"201493563"
0.8064,1.507162966,"201493564"
3192.9543,4545.447894917,"201493565"
3228.1974,4600.872129463,"201493566"
3.7674,7.380740266,"201493567"
3.8727,4.348970989,"201493568"
1.944,3.192981722,"201493569"
9.9099,21.367983368,"201493570"
2.2599,5.362071801,"201493571"
609.5916,579.797916316,"201493572"
3.7746,5.284700491,"201493573"
1.2276,2.47290101,"201493574"
1.854,2.646035738,"201493575"
0.8046,1.849697612,"201493576"
3.8691,8.33301794,"201493577"
43.7643,75.025861902,"201493578"
697.1643,696.338906259,"201493579"
3.5901,6.616431444,"201493580"
1.8792,0.897899998,"201493581"
740.9313,771.397335939,"201493582"
1.0827,1.662678707,"201493583"
15.9633,26.195233707,"201493584"
4.1463,3.844193211,"201493585"
0.7821,0.376773765,"201493586"
0.7776,0.482536769,"201493587"
34.5258,50.605065841,"201493588"
26.5059,41.72603574,"201493589"
8.5707,10.16989342,"201493590"
0.9324,2.489118585,"201493591"
15.3396,34.974722663,"201493592"
141.3693,264.280992785,"201493593"
139.3479,261.218693024,"201493594"
4.0266,8.36880903,"201493595"
1.7289,3.555572252,"201493596"
19.3554,23.732468988,"201493597"
16.3107,37.621590335,"201493598"
20.1429,42.473436181,"201493599"
1.4409,1.902158922,"201493600"
7.101,9.634821834,"201493601"
3263.6025,4643.881727211,"201493602"
0.8595,1.075537252,"201493603"
0.8469,1.642695542,"201493604"
8.6697,13.787396395,"201493605"
1.4715,2.359665407,"201493606"
4.8519,3.199004836,"201493607"
1.3995,2.248277234,"201493608"
17.2062,28.45380336,"201493609"
605.6469,574.640839225,"201493610"
1.9089,2.617778777,"201493611"
4.0824,7.245793216,"201493612"
2014.5897,2371.811801757,"201493613"
2.3769,2.776062603,"201493614"
1.2456,1.839534735,"201493615"
28.4013,45.640232783,"201493616"
8.8947,16.344635769,"201493617"
1.1952,2.037943153,"201493618"
2.2842,2.321813618,"201493619"
1.0134,1.344584286,"201493620"
2.5056,2.30895941,"201493621"
2.1861,3.352528691,"201493622"
1.9179,2.570893561,"201493623"
100.0611,171.589944737,"201493624"
6.6942,11.98168709,"201493625"
1.998,2.56958843,"201493626"
