HydroID,area_sqkm,length_km
201491985,2.7009,4.507353924
201491779,2.4624,4.648675441
201491771,1.296,2.828444029
201491746,0.9774,0.173902606
201491862,1.3419,2.309170555
201491819,0.6255,0.630355358
201491811,2.3652,0.688040153
201491820,0.4815,0.996692926
201492120,3.6468,5.359270092
201491879,1.5579,2.675622101
201491793,0.4896,0.836418922
201492336,10.1421,6.672692333
201491773,0.7911,1.176003858
201491871,0.7137,1.068336522
201491762,1.4535,1.750344469
201491790,0.1926,0.559034486
201492046,2.4372,4.317691691
201491837,1.575,2.926795857
201491926,2.2095,3.070196167
201491823,0.4842,1.328095567
201491812,1.6299,3.117452719
201491866,1.1826,2.670653189
201491902,1.116,2.766939232
201491769,0.0081,0.085187397
201491805,1.1727,1.108505812
201491867,3.996,6.203651192
201491916,2.0511,2.247191404
201491799,1.5363,2.830380194
201491846,1.818,3.560944605
201491831,1.2123,3.471031352
201491989,3.1833,5.263185271
201491875,0.6741,1.141589875
201491782,1.5561,2.17708246
201491931,2.7864,5.107088712
201492007,2.4894,4.447730474
201491802,0.8406,0.781424061
201491813,1.0926,1.736071746
201491920,1.6272,3.268809111
201491870,1.5516,3.188289675
201492088,5.0076,3.29711318
201491876,1.746,2.201061478
201491786,0.2484,0.921973457
201491838,2.0943,3.243029873
201491814,0.1809,0.478633661
201491821,0.1233,0.835730079
201491783,0.7641,1.834417314
201491942,0.7857,1.851378632
201491904,0.7911,1.871722812
201491788,1.7406,1.781890548
201491894,0.7524,1.332294782
201491785,0.0009,0.032008504
201491877,1.575,0.876606423
201492115,2.1699,3.983526749
201491801,0.9873,1.954326393
201491940,0.6057,1.708791355
201491798,0.0009,0.033454485
201492053,2.7198,3.022731007
201491907,3.3084,2.773202231
201491804,1.2204,3.31747417
201491827,0.8946,1.527988552
201491809,2.4588,2.195993471
201491832,2.5911,3.368239947
201491816,0.153,0.551243562
201492020,1.5111,2.934474248
201491941,2.1798,1.892451018
201491835,0.1593,0.507688206
201491859,1.4058,2.61070394
201492060,1.8153,3.633948981
201491912,1.7811,5.075587052
201491924,1.9044,3.211104453
201491853,1.0359,0.987045288
201491878,1.1529,1.751578048
201492067,3.2985,3.846172679
201491847,1.116,2.847966288
201491824,3.8556,6.896570479
201491905,2.5002,2.866819207
201491849,0.0423,0.307254737
201491915,1.0809,1.592065259
201491872,0.9819,1.464067697
201491836,1.2177,1.898111787
201491881,0.5004,0.656130778
201491987,5.4117,5.027060376
201491843,1.3671,2.557796491
201491839,1.3644,3.065863581
201491900,0.4473,0.902849825
201491851,2.0277,2.821966002
201492096,4.0104,5.608016314
201491840,0.0999,0.340429328
201491873,0.3996,0.598818258
201492034,2.4309,3.259181667
201491844,0.8145,0.70306767
201491860,0.729,2.694672751
201491891,1.4841,3.268993813
201491856,0.8046,1.543974585
201492003,1.9791,2.870471985
201491869,0.0666,0.228314041
201491922,1.0953,2.090097415
201491864,1.9593,3.007971969
201491865,0.7434,1.229523114
201492200,4.0662,4.650190425
201491874,0.81,0.942971325
201491889,0.315,0.514769292
201491903,1.7172,3.99805797
201491975,0.9369,2.006030818
201491897,0.5625,0.594861698
201491991,1.9584,2.842572568
201491855,0.0045,0.061462969
201492078,3.4812,4.27467271
201491882,0.8307,0.661525117
201492074,2.5137,3.743909367
201492098,8.6319,15.05855397
201491917,0.9207,2.217170692
201491918,0.9828,1.497436304
201491892,1.2753,0.85542186
201491880,1.0638,1.191084613
201491908,0.9252,1.131353664
201492019,3.2499,5.006620008
201491886,3.4461,6.908137428
201492161,2.6631,4.265221638
201491983,0.7794,1.620699943
201491899,1.4886,3.45126423
201492055,2.1321,2.615191469
201491885,0.0675,0.325842159
201491914,1.5723,3.113232036
201491980,2.6487,2.002620921
201491934,0.1413,0.683048562
201492205,2.7684,2.673497549
201491927,1.6551,2.151524673
201491951,1.2132,1.387124748
201492069,5.3397,3.547824162
201491909,1.2555,2.088481667
201491910,0.8685,1.570880165
201492129,1.9215,3.513635016
201491911,1.0503,2.317510329
201491952,0.6723,1.407099136
201492168,5.8698,5.570609573
201491901,1.0818,3.025268939
201491974,1.5129,2.000649772
201492117,1.431,2.206338372
201491945,1.0998,1.883472651
201491898,0.036,0.366430089
201491888,0.7695,0.758563495
201491979,1.2483,2.189235819
201491896,0.9054,1.069538957
201492033,1.7892,3.016064191
201492030,1.8522,3.01581656
201491933,1.188,2.790186113
201491921,0.936,0.965232774
201491936,0.4347,1.03240897
201492127,3.5613,1.951671665
201492058,2.0331,3.432637469
201491996,2.0214,3.372761153
201491935,2.3661,5.870326088
201492079,1.989,2.70251927
201491919,0.8955,1.381244023
201491986,1.3482,1.371078343
201491906,0.8037,1.060719433
201491932,0.1206,0.351243426
201492049,0.6993,1.798100023
201491943,2.7981,3.058495715
201491939,0.9972,1.683694099
201491949,0.198,0.618545596
201492185,2.1762,2.686798481
201492028,0.4959,1.059960904
201492352,4.257,5.716883052
201491958,1.0701,1.664806923
201492016,1.4724,1.467649036
201492071,2.1528,4.429872664
201491965,0.4725,1.518185742
201491944,2.0367,5.313482101
201491948,0.0972,0.357331291
201492038,1.9323,2.905049218
201491961,3.4002,3.420960804
201491928,1.2231,2.883173285
201491956,0.5283,1.331765447
201491992,0.7524,1.784201467
201491937,1.0647,0.847070629
201492040,2.9115,3.56717362
201491963,1.1079,1.89640253
201492119,1.5489,1.486681421
201491930,1.4355,2.636342072
201492037,1.6884,3.30629777
201491982,1.9638,3.651506439
201491984,1.1628,2.0134575
201491947,0.0288,0.211038134
201491964,1.1655,2.639191837
201492107,1.8189,3.972390491
201491953,0.045,0.285552811
201491957,0.3942,0.876575178
201491960,0.8451,1.523826681
201492140,1.3896,3.773316004
201491971,0.1962,0.709418205
201492072,2.3256,3.259885966
201491993,0.5913,0.939180048
201492174,2.3274,3.851600731
201491967,2.1933,5.264301159
201491955,0.162,0.481072197
201492229,3.3165,4.165503702
201492041,0.3987,0.75667225
201491972,1.3347,3.323140161
201492118,3.1284,3.419080532
201491981,0.2025,0.44745097
201492380,4.4406,5.32854927
201492189,2.0556,3.958583196
201492017,0.2853,0.539037225
201491954,1.1286,2.263079169
201491968,0.9135,0.880858952
201491990,0.8901,0.5241876
201491997,0.8442,0.834806698
201492036,0.4995,1.090620312
201491976,2.4075,2.21147393
201492080,1.0854,2.033164215
201492009,1.0422,1.170525291
201492010,0.4275,0.718412781
201492095,0.4968,1.073193804
201492000,0.4599,1.549585524
201492113,1.0557,2.0677833
201492087,1.4778,2.195847682
201491973,0.8226,1.382597164
201492018,1.0872,2.360229579
201492043,1.0008,1.636872458
201492204,1.863,2.615006417
201491977,1.7577,3.620324591
201492001,0.8514,1.380139704
201492045,2.0583,3.67476539
201492011,0.3942,0.604897752
201492121,4.311,3.004760868
201492198,2.1321,2.002171658
201492092,0.5895,1.381818784
201492026,0.2412,0.578847145
201492061,1.2573,4.311648754
201491998,0.9045,0.328906394
201492002,0.6219,1.533072446
201492278,2.7126,4.905800785
201492084,1.2609,2.081728835
201492031,0.1224,0.390872783
201492032,1.9863,2.608243245
201492004,0.0459,0.289567494
201492022,1.3563,2.145738949
201492023,0.0783,0.331922298
201492110,2.4723,1.947182138
201491994,0.8379,1.563635994
201492099,2.1438,2.100709027
201492008,0.2682,0.491286047
201492203,1.3581,2.728278375
201492047,0.0684,0.333044452
201492075,3.3741,5.011146608
201492064,0.8784,0.84353034
201492054,0.324,0.527511541
201492182,1.1016,2.132675743
201492056,0.432,0.833223831
201492013,0.4446,0.899800243
201492128,0.6858,2.505058331
201492015,0.7668,0.975689165
201492141,2.0871,1.527580713
201492065,2.8161,2.235027161
201492024,1.1565,1.098883464
201492006,0.0063,0.157239575
201492167,1.1106,1.509807593
201492147,1.2258,2.12446546
201492209,2.1294,3.824401807
201492021,4.3236,5.134952053
201492170,0.8946,1.348617373
201492159,1.3779,3.349592447
201492025,0.1647,0.352100677
201492042,1.4706,2.094413837
201492039,0.0378,0.201148755
201492160,2.8863,5.621814767
201492070,1.2771,1.705677187
201492102,1.9899,2.9563081
201492062,0.3312,1.203611027
201492052,2.1186,3.338718777
201492063,1.8963,3.87905124
201492027,1.1331,2.268128722
201492137,0.9765,2.061924581
201492050,0.2934,0.535283366
201492029,1.4022,1.143762439
201492057,2.0763,4.460258502
201492101,0.441,1.44687928
201492124,1.0206,0.897953875
201492239,2.7603,3.863923511
201492097,0.9954,1.587748917
201492083,0.1368,0.391422509
201492048,1.2573,1.690882989
201492347,2.8647,3.767775473
201492044,0.8235,1.59080338
201492175,2.1501,3.430535052
201492184,3.5316,2.849383059
201492073,0.0414,0.233721209
201492179,2.2437,5.048125312
201492176,0.837,0.985348706
201492051,0.1683,0.582734362
201492293,2.5074,3.064382825
201492197,1.2753,1.93743932
201492077,0.9549,1.68773509
201492152,1.7487,2.163813988
201492226,1.6515,1.450707622
201492220,2.1123,1.907893285
201492345,3.4101,4.666826873
201492254,4.0527,2.381919374
201492136,2.1483,1.398823232
201492240,2.9052,2.13799539
201492094,0.2745,0.774531188
201492059,0.0072,0.148168937
201492180,4.4091,5.127514744
201492270,2.1987,4.526192908
201492388,2.7864,3.133940734
201492090,0.0738,0.463363733
201492093,1.4769,2.69711274
201492199,1.2861,1.473169277
201492158,1.2771,2.806183392
201492085,0.8208,1.644779954
201492104,1.2186,2.592562557
201492213,1.9296,1.403080382
201492082,0.5517,1.127417225
201492103,1.3788,1.289581211
201492086,0.1071,0.276519316
201492076,0.0828,0.072704088
201492196,0.5958,1.062951295
201492116,1.6263,4.888835505
201492135,0.2637,0.70349043
201492091,0.0792,0.197544798
201492221,3.5352,6.497333718
201492353,3.1518,5.41832876
201492256,2.8323,3.453618431
201492163,1.107,0.760911825
201492089,1.1376,2.418036963
201492133,0.5193,0.375326401
201492130,2.0223,2.710557163
201492292,1.7325,3.680322422
201492106,1.0242,0.353436534
201492154,1.9998,1.899474552
201492108,0.8199,0.920100303
201492109,0.0441,0.245854558
201492151,1.7262,2.693468461
201492340,1.3617,3.325514351
201492201,1.5804,3.467465663
201492358,3.0384,5.065299831
201492111,1.6902,0.967313125
201492223,1.4697,1.428718913
201492258,1.8099,4.137025355
201492112,0.9369,1.786309771
201492186,1.7928,3.787001588
201492105,0.5067,1.160100735
201492308,1.701,1.995482455
201492138,0.9378,1.733671047
201492173,1.116,1.172600629
201492401,4.4136,8.711893751
201492132,0.8424,1.687717493
201492317,2.6334,4.755745413
201492247,1.5444,2.17608393
201492114,0.8415,1.780497727
201492139,0.9252,2.122945176
201492459,3.744,6.260855034
201492143,1.0962,1.882636723
201492543,4.8699,4.044429089
201492259,2.1645,2.125865268
201492218,1.1844,1.701899735
201492193,0.3303,1.30179888
201492131,0.0117,0.118552813
201492502,3.9546,5.868179
201492265,1.359,1.266171945
201492134,0.7866,0.57213479
201492249,0.693,1.291489942
201492231,1.242,1.89367412
201492383,3.1014,2.888796449
201492155,0.8217,0.959879156
201492243,4.9662,4.057279379
201492357,2.8503,3.792694395
201492236,0.4257,1.352068973
201492162,0.0594,0.300930763
201492146,0.0117,0.144099131
201492187,1.2213,2.149031714
201492255,0.7344,1.267578339
201492142,0.0081,0.053109123
201492145,1.5111,1.533192882
201492351,2.3535,4.631540171
201492178,0.2916,0.302615006
201492169,0.8649,1.452849886
201492227,1.0737,1.384913409
201492153,0.9801,1.660001857
201492242,2.4957,3.200658388
201492164,3.4254,2.532149997
201492166,0.4248,0.462884909
201492266,1.6092,2.220275823
201492191,0.1656,0.555945263
201492156,0.036,0.252218314
201492283,1.359,1.595447234
201492413,1.3167,4.599883618
201492224,1.6785,1.593039769
201492190,0.8226,0.925421178
201492334,3.2004,3.584473599
201492165,0.0612,0.591333967
201492222,0.8271,1.440271652
201492194,0.8505,1.643493897
201492269,1.4895,1.500870698
201492230,1.2708,1.128437581
201492304,1.2096,2.189568777
201492595,3.8241,5.979709653
201492238,1.3266,0.971252176
201492561,3.0654,4.229936124
201492503,4.4163,9.378330851
201492261,1.9485,3.573635582
201492219,1.1052,1.295872164
201492177,1.2456,1.827880945
201492285,3.8259,3.52609485
201492330,2.331,2.250737426
201492298,1.6038,1.686891163
201492195,1.413,1.409782416
201492367,3.3948,4.02635091
201492188,1.0098,0.517218817
201492181,0.8478,1.657317061
201492324,1.3248,2.684754833
201492321,5.2092,9.559496519
201492183,1.7109,1.914274943
201492318,1.9071,2.30744092
201492329,1.1781,2.27595383
201492217,1.0008,1.83959726
201492192,1.0692,1.951750196
201492214,3.537,4.07239138
201492208,2.0277,1.620848818
201492225,1.6074,4.027691802
201492252,0.4428,1.02545346
201492215,0.8289,0.960661877
201492207,0.594,0.812153082
201492210,0.7884,1.260732662
201492202,0.1494,0.585263898
201492403,1.9656,3.309804635
201492211,2.0358,3.327470107
201492206,3.6756,6.133022844
201492274,0.6678,0.907892935
201492337,1.0584,1.593191244
201492328,2.2581,3.547351184
201492291,0.7497,1.07441566
201492250,0.1818,0.523357658
201492234,0.1791,0.406425661
201492322,2.0574,3.164856504
201492452,3.2553,2.83285735
201492241,1.1322,2.560430477
201492228,0.846,2.056045503
201492289,1.1124,1.982397157
201492521,3.5595,3.402220639
201492281,2.6172,0.721052909
201492295,0.4392,1.096770615
201492267,0.4644,0.862121238
201492268,1.6236,1.976913118
201492427,2.8494,6.726861599
201492290,1.7487,3.032824875
201492280,6.0975,9.685777312
201492286,2.439,4.280693829
201492398,2.6145,6.27437601
201492379,1.7361,2.099631586
201492262,1.4436,2.469371932
201492235,0.9468,1.497857315
201492271,2.4615,2.265704818
201492296,2.5146,3.531526946
201492429,2.8746,2.514741011
201492287,2.8098,5.590507762
201492253,1.1421,2.633686907
201492248,0.0603,0.539694818
201492276,1.4247,2.616728649
201492272,0.1872,0.460343723
201492436,3.771,6.319005612
201492237,0.8442,0.559961409
201492301,0.7074,0.869775534
201492307,1.2546,1.097668501
201492257,2.6037,2.762890523
201492507,2.5857,5.431104381
201492246,0.0162,0.104343873
201492251,1.134,1.676265385
201492275,0.9153,1.775455297
201492312,0.9837,2.122079435
201492392,2.3832,1.533968069
201492260,3.2535,2.508789542
201492394,2.6046,1.939584968
201492417,1.8792,3.221294519
201492391,1.2528,2.729891155
201492354,2.4624,1.970095709
201492525,3.5244,6.536994824
201492327,0.4635,1.149992701
201492366,6.6915,1.197221869
201492282,0.1782,0.434426337
201492264,1.7361,3.600625294
201492359,1.0737,2.871038829
201492348,1.3455,1.256068852
201492310,1.9638,2.782395644
201492384,2.3562,4.208397493
201492355,1.0431,1.858938251
201492263,2.1069,4.445243832
201492556,5.1975,9.899824629
201492315,1.1088,1.102689957
201492385,1.9899,2.045598431
201492273,1.08,1.076506397
201492279,3.3966,6.495947985
201492665,5.7852,4.351661478
201492406,1.143,2.762914916
201492545,7.1991,3.0000815
201492311,0.1305,0.511443425
201492400,3.3282,7.658287828
201492338,1.0116,1.065725115
201492314,0.9306,1.856485308
201492409,1.3347,2.211637797
201492300,0.0936,0.586086572
201492284,1.7028,1.833550869
201492439,1.5948,2.168618619
201492378,2.8359,3.04368089
201492467,2.5344,4.34573296
201492399,1.0746,2.939236369
201492323,0.9549,1.565421928
201492299,1.0125,2.083445534
201492297,0.7938,1.154803881
201492397,1.0998,2.144853649
201492520,2.0232,2.15205218
201492432,1.7721,3.431688434
201492288,0.0081,0.162391315
201492303,0.8595,1.638376547
201492316,1.9827,2.815012188
201492424,1.4283,2.507247803
201492325,0.1287,0.434957267
201492320,0.0441,0.3241957
201492346,1.2942,2.781725748
201492390,1.2501,2.744354153
201492313,1.0989,0.953399226
201492333,1.4292,2.097430489
201492305,0.0072,0.150852064
201492589,6.444,3.075599369
201492319,3.6936,4.968133928
201492414,1.3878,3.177276527
201492306,1.422,2.092387031
201492437,1.6686,1.933292743
201492480,3.0591,4.88626117
201492434,1.8549,3.898412255
201492396,0.7758,1.516595286
201492451,1.2303,1.881130045
201492335,1.9269,3.879030676
201492921,6.2163,6.132594141
201492331,1.6614,1.764885916
201492386,1.0953,3.212122552
201492339,1.6416,1.969124569
201492416,1.6785,3.11957187
201492376,0.2385,0.835064136
201492371,0.4347,1.464279318
201492370,1.0818,1.785892044
201492375,0.7425,1.740395168
201492349,0.3222,0.626179
201492365,0.1737,0.394933096
201492332,0.8235,0.94735053
201492524,3.5343,4.792788327
201492563,3.1707,3.550605223
201492342,0.0603,0.232829485
201492387,2.2563,1.911436591
201492438,1.1313,2.257391647
201492343,0.8037,1.625219149
201492419,1.566,2.804362021
201492447,1.3374,2.26635322
201492372,0.2151,0.431122265
201492341,0.1611,0.537316132
201492496,1.3194,2.14729331
201492382,1.7172,2.482303981
201492425,2.1411,3.678620804
201492364,0.918,1.714809975
201492361,0.9081,1.276028209
201492350,0.9585,2.33456738
201492374,0.9207,1.820302624
201492369,0.0432,0.219116861
201492442,0.5256,1.216283681
201492616,4.5054,5.167977173
201492473,1.3149,3.168450029
201492360,2.6352,4.809581511
201492410,0.6264,0.878335532
201492362,0.0072,0.090580475
201492363,1.0026,1.894082209
201492457,0.8019,1.179936993
201492476,2.9232,4.455535709
201492973,5.7258,13.36486825
201492356,1.7766,1.480220907
201492649,4.1607,4.445579987
201492693,2.7729,5.353236809
201492487,1.0188,1.939879096
201492381,0.0351,0.234457556
201492644,6.7221,7.852460683
201492443,1.2465,1.28745313
201492420,0.2772,0.663738227
201492373,0.8091,0.524466747
201492428,2.6253,4.233218153
201492460,0.4743,1.106933181
201492377,0.774,1.370164081
201492444,1.1493,3.615598884
201492431,1.1853,2.211152489
201492458,1.4004,3.630766617
201492623,2.6424,4.385613522
201492426,0.9909,1.185075572
201492485,1.4967,3.082717846
201492462,1.3212,2.238697335
201492539,3.7827,6.30128432
201492408,1.5354,3.021460536
201492405,1.0629,1.972690444
201492389,0.6345,1.19647273
201492433,1.6047,2.711615482
201492407,0.153,0.40408718
201492600,3.5118,3.920047948
201492488,0.5985,1.123863951
201492516,1.0629,1.893905681
201492395,0.9873,2.126851115
201492453,0.8154,0.906363692
201492508,1.1835,1.109357728
201492423,0.7686,0.459075792
201492574,1.7919,2.134712714
201492402,0.8046,0.342523865
201492422,1.5939,0.264872783
201492472,0.7398,2.283767181
201492404,0.9072,1.970725744
201492648,3.0222,5.127089517
201492412,2.0106,2.122207981
201492455,0.3195,0.805203365
201492448,3.3669,3.932054136
201492441,0.9522,1.02802141
201492474,1.7316,3.531962024
201492498,0.2412,0.881550733
201492486,1.4508,3.365444856
201492450,0.3951,1.089250485
201492415,1.1223,0.373894642
201492456,1.2924,2.993278138
201492482,1.2843,1.505416164
201492466,1.6362,0.614027814
201492421,0.4527,1.24116529
201492411,0.7767,0.593199297
201492519,1.3725,2.582383612
201492479,0.4932,0.560686998
201492651,4.6575,8.670930813
201492637,3.0636,4.35090639
201492418,1.3347,1.79781455
201492555,1.1979,1.853262762
201492446,2.5245,2.604299098
201492554,1.6371,4.567258461
201492599,1.5084,2.518355671
201492604,2.3112,2.843015238
201492544,1.854,2.753484728
201492465,1.2816,1.621847556
201492647,3.8268,4.819448747
201492639,3.1401,3.481467461
201492470,2.7711,4.419778903
201492435,1.0089,1.387808732
201492492,1.5165,2.239896626
201492430,1.7478,2.175900085
201492464,1.6821,2.377101723
201492440,0.9189,1.723545448
201492536,1.3779,1.738906156
201492553,1.5624,2.973825183
201492471,3.555,3.065443
201492445,0.0234,0.082659005
201492481,1.9953,3.201018241
201492461,0.1728,0.359253168
201492559,1.8954,2.876506481
201492540,1.0818,1.709696846
201492534,2.6496,5.536099303
201492449,0.0081,0.07574729
201492643,2.9295,3.231049807
201492475,0.1791,0.697685554
201492468,0.0711,0.389013502
201492567,2.106,1.963575734
201492601,1.5975,4.267944714
201492469,0.8442,1.337184942
201492578,1.3554,1.695609904
201492505,1.3401,2.162202832
201492499,1.368,2.947070095
201492490,0.8622,0.789639444
201492528,2.1942,4.291959672
201492454,0.0063,0.086690345
201492509,1.5228,1.815570119
201492510,0.3186,0.701924622
201492493,0.9459,0.772160846
201492501,0.8892,0.842752338
201492483,0.8046,1.118290438
201492477,0.0288,0.209418899
201492530,3.9159,9.127777776
201492564,1.6731,1.538601253
201492576,1.0971,1.300423613
201492463,0.0036,0.013950062
201492497,0.3249,0.380055097
201492527,6.4701,5.376008339
201492598,2.8503,3.53619255
201492586,2.6505,5.344382062
201492494,1.3446,1.777760771
201492632,2.4669,3.496669279
201492478,0.0081,0.096950228
201492484,0.1494,0.448000966
201492692,1.3356,3.694402311
201492523,1.0215,2.140895005
201492532,1.0899,1.785511155
201492513,0.9846,1.844143489
201492568,2.3913,4.186666177
201492514,0.1062,0.43389864
201492610,1.9638,2.931465419
201492549,2.79,5.347224367
201492500,0.108,0.266685987
201492627,2.1627,2.68209351
201492666,2.6154,4.895484946
201492670,2.3454,4.307095499
201492548,2.4444,3.864736594
201492577,0.5598,1.318930528
201492489,0.0891,0.35884108
201492504,0.1098,0.462951959
201492529,0.9342,1.835716295
201492511,0.8946,0.979156946
201492512,1.4184,1.355960952
201492495,0.8001,0.977183947
201492506,0.8046,1.259390835
201492515,1.305,0.671484391
201492597,4.8672,2.336736897
201492541,0.2502,0.730510092
201492710,2.5623,3.073008075
201492631,3.3273,2.849601013
201492767,5.8131,10.04740965
201492588,7.8354,4.274476881
201492542,1.0359,2.07874109
201492537,0.7488,0.515056718
201492609,1.5552,3.15350838
201492522,0.4932,0.902316148
201492557,0.4419,1.16772828
201492518,0.8892,0.87385935
201492640,1.7298,2.893162116
201492620,2.6118,5.097352801
201492615,1.9593,3.163765118
201492535,0.9189,1.661764893
201492638,1.1736,2.1358046
201492538,0.1269,0.360742906
201492526,0.3906,1.120153203
201492552,0.8523,2.866957659
201492546,2.0655,2.547314073
201492533,4.3236,2.069764752
201492531,0.1179,0.329798813
201492614,0.7596,1.16021138
201492697,2.0547,4.706913883
201492605,2.1555,3.105333757
201492547,1.6776,2.547550144
201492560,1.0809,1.48804435
201492565,1.6371,1.963225498
201492570,1.7586,1.32495908
201492571,2.7828,4.419642684
201492636,2.8242,3.633973833
201492611,1.7892,1.95522345
201492755,4.1391,4.130311315
201492551,0.8343,1.003201262
201492592,0.7506,0.944263407
201492558,1.1349,1.957156808
201492550,2.988,4.396885979
201492606,0.6678,0.78118668
201492630,3.2337,3.500643006
201492778,2.8638,2.478824641
201492575,1.4697,1.382340915
201492862,3.5343,7.540197212
201492634,1.6569,1.68662502
201492794,3.9177,6.9433781
201492706,2.1141,4.139248633
201492594,1.2375,1.700683381
201492760,3.1815,4.371286095
201492562,0.387,1.075032182
201492661,1.0278,1.352950682
201492603,2.8368,3.148112195
201492566,0.945,1.106805201
201492573,0.0765,0.328579556
201492702,2.3913,2.964582668
201492613,0.2772,1.587082383
201492626,1.9683,3.225824688
201492591,1.1394,1.56035267
201492584,1.314,2.648038039
201492679,1.5345,1.653456088
201492905,3.258,5.761206567
201492581,2.7585,4.930930998
201492708,0.7344,3.008655709
201492635,1.314,1.571535275
201492587,0.3636,0.551692931
201492579,0.4833,0.534540938
201492590,1.2312,2.154790963
201492690,3.1293,4.565591381
201492569,0.2682,0.44207801
201492572,1.1043,2.018443884
201492580,0.603,0.81320119
201492642,1.3608,1.618798348
201492593,0.8118,2.668728968
201492734,3.7593,6.506386191
201492617,3.4794,3.267399248
201492596,0.288,0.834790317
201492585,1.9404,2.001943553
201492654,5.2191,4.884554508
201492602,0.0828,0.526415611
201492801,4.4721,10.6059541
201492608,0.9756,1.00648929
201492686,2.0529,1.908323346
201492834,3.528,5.155674256
201492811,4.2174,9.848329741
201492625,0.2169,0.903438963
201492622,1.1403,1.944005581
201492717,2.772,2.452124445
201492902,3.8169,9.666142444
201492795,2.1411,4.870041754
201492633,0.5823,0.84522657
201492669,1.3203,2.999182275
201492641,3.5388,7.117157116
201492672,1.2546,1.458864072
201492774,2.9772,4.6731912
201492763,2.0601,3.258328962
201492618,0.8532,0.721673719
201492741,2.3517,2.644589236
201492743,1.4346,1.629101938
201492662,1.3653,2.310186804
201492728,2.7351,6.035992008
201492716,2.1429,3.459317644
201492657,1.3671,1.702067496
201492824,2.2248,5.202370549
201492836,5.1435,2.470026564
201492607,5.3739,3.040676188
201492759,0.8721,1.709932653
201492612,0.8352,1.118515162
201492700,1.7955,3.15218094
201492775,4.3605,3.878730979
201492886,4.176,3.797617673
201492621,0.0252,0.174293536
201492751,1.1394,1.420472896
201492705,1.7307,3.430924456
201492619,0.0783,0.424649181
201492664,1.6668,3.244270407
201492803,2.3094,3.170345357
201492650,0.9297,1.080534679
201492624,0.2484,0.468580943
201492694,0.4689,0.986427964
201492753,0.7029,1.214024596
201492943,4.7556,7.704614736
201492646,0.8496,0.984158863
201492688,11.6667,3.785517695
201492678,0.7668,0.789251259
201492773,2.3121,4.953769536
201492677,1.2339,1.017833286
201492683,0.2682,0.69414658
201492991,4.6287,8.461737773
201492685,0.873,1.329312289
201492629,1.1808,1.743446092
201492652,1.1547,2.241971391
201492656,2.052,4.29418518
201492653,0.9702,1.426019681
201492663,0.8982,1.664167585
201492691,0.3555,0.596440907
201492807,1.4985,2.004393128
201492738,1.6821,3.303450512
201492736,0.8019,1.327947181
201492681,2.7729,5.727489738
201492659,2.2437,4.314563129
201492704,1.7406,2.793488211
201492668,1.0413,2.386779464
201492655,0.909,1.01925875
201492742,3.24,3.567669262
201492810,3.4335,3.091195046
201492645,0.0522,0.245093862
201492785,2.2374,2.548757893
201493010,5.1174,5.726983283
201492658,2.8269,2.92039812
201493069,6.4188,7.902963089
201492712,2.3931,2.522566827
201492713,1.5813,1.107565592
201492771,1.4049,3.092125299
201492977,2.9358,5.201628024
201492757,1.6236,5.296402838
201492721,2.7567,4.819745599
201492792,2.0007,3.918527875
201492739,1.0566,0.709917302
201492711,0.3825,1.083343236
201492805,0.9477,1.805783668
201492680,0.9378,1.122327654
201492660,1.0017,0.127097628
201492852,2.6082,2.153976043
201492682,1.1592,3.470579898
201492671,1.2591,1.202628678
201492762,0.3492,1.064312719
201492709,0.639,0.91608196
201492926,2.0142,2.781024398
201492689,0.1089,0.410021467
201492727,1.2609,1.5207731
201492821,1.6947,1.841873959
201492995,2.673,6.483746274
201492935,2.2824,3.999579956
201492718,0.9009,2.755896946
201492725,0.8892,1.83820288
201492687,0.7875,1.649982275
201492673,0.0297,0.240259954
201492667,0.7668,1.842828382
201492744,0.4122,1.119294301
201492684,4.9302,9.388819344
201492674,0.0018,0.030094861
201493109,3.9321,6.853234523
201492675,0.7758,1.18975114
201492707,0.8325,2.122039891
201492676,0.0036,0.00509877
201492723,0.8523,1.083942623
201492758,0.3123,0.681554191
201492695,1.7595,1.447241104
201492761,1.2852,1.407937622
201492784,1.1637,1.275156598
201492848,4.2975,7.479912317
201492719,0.0801,0.311464704
201492740,2.1852,1.947734476
201492799,3.2715,2.836340941
201492701,2.5056,4.070473302
201492895,2.7585,5.743526211
201492730,0.0954,0.368555242
201492731,1.1124,1.915962869
201492715,1.1331,1.32199423
201492878,2.8404,2.027273431
201492720,1.5264,2.50843422
201492714,0.5067,1.619470792
201492699,0.819,1.159736784
201492726,0.1917,0.283468017
201492745,0.1008,0.481558439
201492737,0.9756,1.080381716
201492703,0.0792,0.587527297
201492819,1.0728,2.310601137
201492786,0.8442,1.27673789
201492912,4.2894,8.045333717
201492823,1.4472,2.444990033
201492924,0.8271,2.453878195
201492808,2.3355,1.929939036
201492941,2.7486,5.22891614
201493012,3.4281,4.250355161
201492756,0.4266,0.882371723
201492930,2.1573,3.902915044
201492735,2.8395,3.347600446
201492722,1.0962,1.390160924
201492750,0.3285,0.384955233
201492724,0.0288,0.164257521
201492777,1.7856,1.279888251
201492747,0.9063,1.197588606
201492752,0.0729,0.447440204
201492910,1.7847,3.576831143
201492729,0.0162,0.176163453
201492822,1.0224,2.162500128
201492733,1.8765,4.715295357
201492903,1.3212,2.021312691
