"Source","FEATUREID","NextDownID","Shape_Leng","LengthKM"
"Delineation",201491724,201491868,909.51202878,0.90951202878
"Delineation",201491725,201491808,428.10835529,0.42810835529
"Delineation",201491726,201491725,514.700234968,0.51470023497
"Delineation",201491727,201491726,1249.04686996,1.24904686996
"Delineation",201491728,201491995,440.468617881,0.44046861788
"Delineation",201491729,201491995,596.426564532,0.59642656453
"Delineation",201491730,201491834,1334.30754935,1.33430754935
"Delineation",201491731,201491834,1916.47251942,1.91647251942
"Delineation",201491733,201491717,1541.85457614,1.54185457614
"Delineation",201491734,201491759,1011.90066618,1.01190066618
"Delineation",201491735,201491759,4030.66320506,4.03066320506
"Delineation",201491736,201491884,2218.35510104,2.21835510104
"Delineation",201491737,201491736,653.851598192,0.65385159819
"Delineation",201491738,201491707,309.664539241,0.30966453924
"Delineation",201491739,201491803,1060.3423507,1.0603423507
"Delineation",201491740,201491803,730.25547007,0.73025547007
"Delineation",201491741,201491564,1664.95458229,1.66495458229
"Delineation",201491743,201491842,1606.82179089,1.60682179089
"Delineation",201491744,201491474,2825.40341256,2.82540341256
"Delineation",201491745,201491608,1493.6095517,1.4936095517
"Delineation",201491746,201491842,146.332267764,0.14633226776
"Delineation",201491747,201491819,552.925755162,0.55292575516
"Delineation",201491748,201491811,1653.20973947,1.65320973947
"Delineation",201491749,201491811,428.022796208,0.42802279621
"Delineation",201491750,201491820,728.376494261,0.72837649426
"Delineation",201491752,201491793,4943.67882774,4.94367882774
"Delineation",201491753,201491793,1312.77855876,1.31277855876
"Delineation",201491754,201492336,498.584605512,0.49858460551
"Delineation",201491755,201492336,1159.58245775,1.15958245775
"Delineation",201491756,201492206,1712.60676481,1.71260676481
"Delineation",201491757,201492206,763.177573679,0.76317757368
"Delineation",201491758,201491736,284.700597242,0.28470059724
"Delineation",201491759,201491871,303.744943457,0.30374494346
"Delineation",201491760,201491871,3132.8155203,3.1328155203
"Delineation",201491761,201492021,1017.33544248,1.01733544248
"Delineation",201491762,201491725,710.681703498,0.7106817035
"Delineation",201491763,201491660,1758.90836956,1.75890836956
"Delineation",201491764,201491763,591.198922356,0.59119892236
"Delineation",201491765,201491866,1006.67903012,1.00667903012
"Delineation",201491766,201491902,2183.28468729,2.18328468729
"Delineation",201491767,201491567,2064.90935093,2.06490935093
"Delineation",201491768,201491668,931.43289582,0.93143289582
"Delineation",201491769,201491763,42.4264068699,0.04242640687
"Delineation",201491770,201491587,2370.45428856,2.37045428856
"Delineation",201491771,201491819,875.774503948,0.87577450395
"Delineation",201491772,201492007,2304.27724958,2.30427724958
"Delineation",201491773,201492007,218.848441425,0.21884844143
"Delineation",201491774,201491876,1351.24249862,1.35124249862
"Delineation",201491775,201491814,846.933955949,0.84693395595
"Delineation",201491776,201491790,809.261133395,0.8092611334
"Delineation",201491777,201491821,615.269290765,0.61526929077
"Delineation",201491778,201491942,1043.67169928,1.04367169928
"Delineation",201491779,201491942,1269.62047172,1.26962047172
"Delineation",201491780,201491904,929.909207751,0.92990920775
"Delineation",201491781,201491786,447.978387092,0.44797838709
"Delineation",201491782,201491786,715.338731622,0.71533873162
"Delineation",201491783,201491821,174.290498595,0.1742904986
"Delineation",201491784,201491894,3516.04970034,3.51604970034
"Delineation",201491785,201491894,30,0.03
"Delineation",201491786,201491785,961.656331467,0.96165633147
"Delineation",201491787,201491721,677.459660692,0.67745966069
"Delineation",201491788,201491904,1154.46392506,1.15446392506
"Delineation",201491789,201492115,661.785449147,0.66178544915
"Delineation",201491790,201492115,538.876780682,0.53887678068
"Delineation",201491791,201491792,731.255093375,0.73125509338
"Delineation",201491792,201491707,1288.24857904,1.28824857904
"Delineation",201491793,201491816,789.99726388,0.78999726388
"Delineation",201491794,201491816,718.506313947,0.71850631395
"Delineation",201491795,201491940,2848.20872328,2.84820872328
"Delineation",201491796,201491940,1705.87244755,1.70587244755
"Delineation",201491797,201491634,1484.79350042,1.48479350042
"Delineation",201491798,201491792,42.4264068738,0.04242640687
"Delineation",201491799,201491902,565.371755729,0.56537175573
"Delineation",201491800,201492168,1775.08258555,1.77508258555
"Delineation",201491801,201491832,224.327090796,0.2243270908
"Delineation",201491802,201492020,346.950780872,0.34695078087
"Delineation",201491803,201492020,608.098678631,0.60809867863
"Delineation",201491804,201491798,1078.99035742,1.07899035742
"Delineation",201491805,201491911,308.846440021,0.30884644002
"Delineation",201491806,201491911,2683.10891414,2.68310891414
"Delineation",201491807,201491941,1293.31003619,1.29331003619
"Delineation",201491808,201491941,807.551799156,0.80755179916
"Delineation",201491809,201492168,1115.20465399,1.11520465399
"Delineation",201491811,201491865,663.785827629,0.66378582763
"Delineation",201491812,201491866,1746.11505815,1.74611505815
"Delineation",201491813,201491790,850.078824219,0.85007882422
"Delineation",201491814,201491851,418.625467986,0.41862546799
"Delineation",201491815,201491851,1019.54512629,1.01954512629
"Delineation",201491816,201491860,518.83526317,0.51883526317
"Delineation",201491819,201492069,649.820399823,0.64982039982
"Delineation",201491820,201491849,971.383944522,0.97138394452
"Delineation",201491821,201491849,339.661453124,0.33966145312
"Delineation",201491822,201491823,1225.64365574,1.22564365574
"Delineation",201491823,201491770,1198.95224953,1.19895224953
"Delineation",201491824,201491943,3673.77769263,3.67377769263
"Delineation",201491825,201491943,1782.70489807,1.78270489807
"Delineation",201491826,201491535,3462.6717446,3.4626717446
"Delineation",201491827,201491798,552.984726776,0.55298472678
"Delineation",201491828,201491515,4235.72181611,4.23572181611
"Delineation",201491829,201491335,5212.26681749,5.21226681749
"Delineation",201491830,201491900,1150.10974569,1.15010974569
"Delineation",201491831,201491768,609.565698695,0.60956569869
"Delineation",201491832,201491876,2243.50489615,2.24350489615
"Delineation",201491833,201492096,1271.40340817,1.27140340817
"Delineation",201491834,201491873,1014.77872778,1.01477872778
"Delineation",201491835,201491832,424.264068711,0.42426406871
"Delineation",201491836,201492069,605.646907726,0.60564690773
"Delineation",201491837,201491738,1595.89307217,1.59589307217
"Delineation",201491838,201491814,1229.83831948,1.22983831948
"Delineation",201491839,201491840,748.59113599,0.74859113599
"Delineation",201491840,201491873,343.283258709,0.34328325871
"Delineation",201491841,201491869,2312.55235709,2.31255235709
"Delineation",201491842,201491869,1549.45190854,1.54945190854
"Delineation",201491843,201491900,608.320609176,0.60832060918
"Delineation",201491844,201491835,175.19844992,0.17519844992
"Delineation",201491845,201492200,2200.10547425,2.20010547425
"Delineation",201491846,201491768,1199.70385473,1.19970385473
"Delineation",201491847,201491848,584.022833621,0.58402283362
"Delineation",201491848,201491660,1957.80578937,1.95780578937
"Delineation",201491849,201491889,299.888282875,0.29988828288
"Delineation",201491850,201491721,1175.53811262,1.17553811262
"Delineation",201491851,201492096,1706.95905172,1.70695905172
"Delineation",201491852,201491975,2016.50991277,2.01650991277
"Delineation",201491853,201491975,436.090713999,0.436090714
"Delineation",201491854,201491897,3034.2264203,3.0342264203
"Delineation",201491855,201491850,71.8696573549,0.07186965735
"Delineation",201491856,201491855,270.272123072,0.27027212307
"Delineation",201491857,201491610,2730.55604465,2.73055604465
"Delineation",201491858,201491621,3313.82463208,3.31382463208
"Delineation",201491859,201491858,667.585679627,0.66758567963
"Delineation",201491860,201492078,838.455973983,0.83845597398
"Delineation",201491861,201492078,1398.76410109,1.39876410109
"Delineation",201491862,201491872,1279.81801291,1.27981801291
"Delineation",201491864,201491897,1545.57886874,1.54557886874
"Delineation",201491865,201492200,1085.14708503,1.08514708503
"Delineation",201491866,201491996,1095.5463782,1.0955463782
"Delineation",201491867,201491996,4287.34127621,4.28734127621
"Delineation",201491868,201492161,1416.97428507,1.41697428507
"Delineation",201491869,201491983,226.240542824,0.22624054282
"Delineation",201491870,201491879,1427.73713352,1.42773713352
"Delineation",201491871,201491934,1068.70006396,1.06870006396
"Delineation",201491872,201491934,1395.95962968,1.39595962968
"Delineation",201491873,201492205,576.007550439,0.57600755044
"Delineation",201491874,201492205,233.061641723,0.23306164172
"Delineation",201491875,201491769,1152.59920276,1.15259920276
"Delineation",201491876,201491875,1435.4259842,1.4354259842
"Delineation",201491877,201491785,897.466722769,0.89746672277
"Delineation",201491878,201491865,824.345188441,0.82434518844
"Delineation",201491879,201491820,2495.21529903,2.49521529903
"Delineation",201491880,201491881,558.225537221,0.55822553722
"Delineation",201491881,201491823,601.767580461,0.60176758046
"Delineation",201491882,201491952,226.095801215,0.22609580122
"Delineation",201491883,201491872,3162.88183026,3.16288183026
"Delineation",201491884,201491898,2019.06484958,2.01906484958
"Delineation",201491885,201491879,288.017247717,0.28801724772
"Delineation",201491886,201492161,2295.05938176,2.29505938176
"Delineation",201491888,201491898,174.156874336,0.17415687434
"Delineation",201491889,201491936,508.351011967,0.50835101197
"Delineation",201491891,201491889,1434.18337387,1.43418337387
"Delineation",201491892,201491858,713.907482168,0.71390748217
"Delineation",201491893,201492079,2011.64839494,2.01164839494
"Delineation",201491894,201492079,1294.17925771,1.29417925771
"Delineation",201491895,201491690,1952.65555496,1.95265555496
"Delineation",201491896,201491936,505.681168946,0.50568116895
"Delineation",201491897,201492000,517.532771803,0.5175327718
"Delineation",201491898,201491932,267.478222255,0.26747822226
"Delineation",201491899,201491983,491.701976983,0.49170197698
"Delineation",201491900,201491949,747.426964793,0.74742696479
"Delineation",201491901,201491949,522.945328104,0.5229453281
"Delineation",201491902,201491944,1409.06266948,1.40906266948
"Delineation",201491903,201491848,632.132676257,0.63213267626
"Delineation",201491904,201491905,1716.14055887,1.71614055887
"Delineation",201491905,201491860,1937.56552707,1.93756552707
"Delineation",201491906,201492185,122.687475647,0.12268747565
"Delineation",201491907,201492185,1140.17108486,1.14017108486
"Delineation",201491908,201492028,407.271057284,0.40727105728
"Delineation",201491909,201492028,474.038696716,0.47403869672
"Delineation",201491910,201492352,262.375445542,0.26237544554
"Delineation",201491911,201491952,2288.34333769,2.28834333769
"Delineation",201491912,201491948,1130.90445044,1.13090445044
"Delineation",201491913,201491948,2636.24454618,2.63624454618
"Delineation",201491914,201492038,816.359669661,0.81635966966
"Delineation",201491915,201492038,868.473655262,0.86847365526
"Delineation",201491916,201492016,1710.56630496,1.71056630496
"Delineation",201491917,201491857,578.212029966,0.57821202997
"Delineation",201491918,201491857,640.174613552,0.64017461355
"Delineation",201491919,201491956,343.905175851,0.34390517585
"Delineation",201491920,201491956,1355.99080814,1.35599080814
"Delineation",201491921,201491885,324.66268242,0.32466268242
"Delineation",201491922,201491840,783.520564824,0.78352056482
"Delineation",201491924,201492119,1189.65249984,1.18965249984
"Delineation",201491925,201492119,2320.01965385,2.32001965385
"Delineation",201491926,201492021,1920.78230983,1.92078230983
"Delineation",201491927,201491855,1496.3857119,1.4963857119
"Delineation",201491928,201491947,273.70721415,0.27370721415
"Delineation",201491929,201491947,2668.6224707,2.6686224707
"Delineation",201491930,201492000,1063.30975988,1.06330975988
"Delineation",201491931,201492107,1725.96402607,1.72596402607
"Delineation",201491932,201492107,331.764760025,0.33176476002
"Delineation",201491933,201491885,1173.58347833,1.17358347833
"Delineation",201491934,201491953,646.335387524,0.64633538752
"Delineation",201491935,201491944,1312.85221786,1.31285221786
"Delineation",201491936,201492140,443.079333317,0.44307933332
"Delineation",201491937,201492016,283.656933748,0.28365693375
"Delineation",201491939,201491971,477.799111723,0.47779911172
"Delineation",201491940,201491971,1504.85846962,1.50485846962
"Delineation",201491941,201491992,1462.52252469,1.46252252469
"Delineation",201491942,201491955,1707.15912974,1.70715912974
"Delineation",201491943,201492041,1965.24798949,1.96524798949
"Delineation",201491944,201491981,1546.55847592,1.54655847592
"Delineation",201491945,201491981,617.944326341,0.61794432634
"Delineation",201491946,201491574,4807.80602685,4.80780602685
"Delineation",201491947,201492189,199.124590159,0.19912459016
"Delineation",201491948,201491967,343.540418845,0.34354041884
"Delineation",201491949,201492017,502.203254849,0.50220325485
"Delineation",201491950,201492036,2615.03140137,2.61503140137
"Delineation",201491951,201491875,941.535610528,0.94153561053
"Delineation",201491952,201492095,1415.74844026,1.41574844026
"Delineation",201491953,201492095,247.275118745,0.24727511874
"Delineation",201491954,201492017,588.072338199,0.5880723382
"Delineation",201491955,201491967,407.226253007,0.40722625301
"Delineation",201491956,201491957,566.743997686,0.56674399769
"Delineation",201491957,201491933,830.707716412,0.83070771641
"Delineation",201491958,201492352,679.060553681,0.67906055368
"Delineation",201491959,201492113,4587.80709891,4.58780709891
"Delineation",201491960,201491933,334.785373486,0.33478537349
"Delineation",201491961,201491953,2840.53903027,2.84053903027
"Delineation",201491962,201492204,4086.06554331,4.08606554331
"Delineation",201491963,201492204,886.293471084,0.88629347108
"Delineation",201491964,201491965,473.852886602,0.4738528866
"Delineation",201491965,201491905,1075.60274508,1.07560274508
"Delineation",201491966,201492041,4003.43114813,4.00343114813
"Delineation",201491967,201492189,2068.10474711,2.06810474711
"Delineation",201491968,201492011,418.18609579,0.41818609579
"Delineation",201491971,201492057,424.264068715,0.42426406871
"Delineation",201491972,201492057,347.781847135,0.34778184713
"Delineation",201491973,201491977,236.688580197,0.2366885802
"Delineation",201491974,201492198,931.42086049,0.93142086049
"Delineation",201491975,201492198,1458.63476561,1.45863476561
"Delineation",201491976,201492113,986.977235197,0.9869772352
"Delineation",201491977,201491955,1325.92799204,1.32592799204
"Delineation",201491979,201492013,1109.27857812,1.10927857812
"Delineation",201491980,201492058,2073.91691318,2.07391691318
"Delineation",201491981,201492061,396.941996967,0.39694199697
"Delineation",201491982,201492278,1367.05573183,1.36705573183
"Delineation",201491983,201492278,1312.43788518,1.31243788518
"Delineation",201491984,201491985,892.72664535,0.89272664535
"Delineation",201491985,201491738,2384.66624385,2.38466624385
"Delineation",201491986,201492130,1035.76622811,1.03576622811
"Delineation",201491987,201492082,4195.8873869,4.1958873869
"Delineation",201491989,201491769,2388.24903837,2.38824903837
"Delineation",201491990,201492121,380.063261708,0.38006326171
"Delineation",201491991,201491850,1388.27167704,1.38827167704
"Delineation",201491992,201492004,1441.21509744,1.44121509744
"Delineation",201491993,201491992,884.518574098,0.8845185741
"Delineation",201491994,201492203,144.936157561,0.14493615756
"Delineation",201491995,201492203,2660.69321012,2.66069321012
"Delineation",201491996,201492047,1539.52736254,1.53952736254
"Delineation",201491997,201492054,396.41613594,0.39641613594
"Delineation",201491998,201492054,308.691324322,0.30869132432
"Delineation",201492000,201492182,1076.59937589,1.07659937589
"Delineation",201492001,201492002,419.829590507,0.41982959051
"Delineation",201492002,201492013,763.072597477,0.76307259748
"Delineation",201492003,201492167,1540.03257114,1.54003257114
"Delineation",201492004,201492167,268.52649309,0.26852649309
"Delineation",201492006,201492072,59.9999999963,0.06
"Delineation",201492007,201492072,2462.14290033,2.46214290033
"Delineation",201492008,201491993,421.033798954,0.42103379895
"Delineation",201492009,201492008,620.755206611,0.62075520661
"Delineation",201492010,201491951,620.891643669,0.62089164367
"Delineation",201492011,201492010,632.851340404,0.6328513404
"Delineation",201492013,201492006,854.373352977,0.85437335298
"Delineation",201492014,201491662,3186.51034602,3.18651034602
"Delineation",201492015,201492004,122.687475643,0.12268747564
"Delineation",201492016,201492170,1451.76659985,1.45176659985
"Delineation",201492017,201492170,551.386789211,0.55138678921
"Delineation",201492018,201492014,682.696779086,0.68269677909
"Delineation",201492019,201492025,2554.4583714,2.5544583714
"Delineation",201492020,201492039,2030.48777201,2.03048777201
"Delineation",201492021,201491991,4315.68424546,4.31568424546
"Delineation",201492022,201492061,970.887098264,0.97088709826
"Delineation",201492023,201492121,325.149769325,0.32514976933
"Delineation",201492024,201492182,984.807176287,0.98480717629
"Delineation",201492025,201492039,326.176806701,0.3261768067
"Delineation",201492026,201492082,559.04880939,0.55904880939
"Delineation",201492027,201492023,205.830209397,0.2058302094
"Delineation",201492028,201492050,1050.48758443,1.05048758443
"Delineation",201492029,201492050,435.000000004,0.435
"Delineation",201492030,201492101,1564.34166637,1.56434166637
"Delineation",201492031,201492058,345.490471094,0.34549047109
"Delineation",201492032,201492130,1366.39334246,1.36639334246
"Delineation",201492033,201492062,1330.52467023,1.33052467023
"Delineation",201492034,201491835,2229.86309871,2.22986309871
"Delineation",201492035,201492145,5622.37282896,5.62237282896
"Delineation",201492036,201492145,735.618076218,0.73561807622
"Delineation",201492037,201492140,1119.50079659,1.11950079659
"Delineation",201492038,201492102,1158.5691616,1.1585691616
"Delineation",201492039,201492347,196.038933735,0.19603893374
"Delineation",201492040,201492347,1921.2857995,1.9212857995
"Delineation",201492041,201492073,723.694171602,0.7236941716
"Delineation",201492042,201492025,1274.58305075,1.27458305075
"Delineation",201492043,201492179,677.203561095,0.6772035611
"Delineation",201492044,201492179,291.980612555,0.29198061256
"Delineation",201492045,201492176,842.677208684,0.84267720868
"Delineation",201492046,201492176,2568.51858636,2.56851858636
"Delineation",201492047,201492293,313.306684423,0.31330668442
"Delineation",201492048,201492034,345.96499858,0.34596499858
"Delineation",201492049,201491932,1743.48243784,1.74348243784
"Delineation",201492050,201492049,498.390599331,0.49839059933
"Delineation",201492051,201492008,552.552476302,0.5525524763
"Delineation",201492052,201492062,954.441495603,0.9544414956
"Delineation",201492053,201492226,2127.97671087,2.12797671087
"Delineation",201492054,201492226,462.979326863,0.46297932686
"Delineation",201492055,201492056,1841.75742307,1.84175742307
"Delineation",201492056,201492002,831.736608036,0.83173660804
"Delineation",201492057,201492101,1759.10771153,1.75910771153
"Delineation",201492058,201492059,2799.00718894,2.79900718894
"Delineation",201492059,201492187,90.0000000037,0.09
"Delineation",201492060,201492187,2181.94178712,2.18194178712
"Delineation",201492061,201492270,1086.99509562,1.08699509562
"Delineation",201492062,201492270,403.772760618,0.40377276062
"Delineation",201492063,201491951,2065.44579984,2.06544579984
"Delineation",201492064,201492388,474.1741984,0.4741741984
"Delineation",201492065,201492051,2174.16817769,2.17416817769
"Delineation",201492066,201492065,3520.78619707,3.52078619707
"Delineation",201492067,201492090,2472.29414423,2.47229414423
"Delineation",201492068,201492090,4854.19433054,4.85419433054
"Delineation",201492069,201492388,3380.20096911,3.38020096911
"Delineation",201492070,201492031,848.763232015,0.84876323202
"Delineation",201492071,201492093,1522.74426335,1.52274426335
"Delineation",201492072,201492213,3046.60310776,3.04660310776
"Delineation",201492073,201492213,209.151903504,0.2091519035
"Delineation",201492074,201492086,1964.90010585,1.96490010585
"Delineation",201492075,201492047,2894.66926574,2.89466926574
"Delineation",201492076,201492093,71.869657344,0.07186965734
"Delineation",201492077,201492076,495.727514701,0.4957275147
"Delineation",201492078,201492196,2608.57112211,2.60857112211
"Delineation",201492079,201492196,1841.14203899,1.84114203899
"Delineation",201492080,201492135,959.385137552,0.95938513755
"Delineation",201492082,201492135,1034.88908366,1.03488908366
"Delineation",201492083,201492034,383.062650197,0.3830626502
"Delineation",201492084,201492183,916.994391034,0.91699439103
"Delineation",201492085,201492065,211.397558033,0.21139755803
"Delineation",201492086,201492163,258.320237,0.258320237
"Delineation",201492087,201491957,1077.41884318,1.07741884318
"Delineation",201492088,201491770,2935.285407,2.935285407
"Delineation",201492089,201492292,358.712180001,0.35871218
"Delineation",201492090,201492292,336.053420528,0.33605342053
"Delineation",201492091,201492076,266.987667552,0.26698766755
"Delineation",201492092,201491977,1010.24841754,1.01024841754
"Delineation",201492093,201492092,1598.79915487,1.59879915487
"Delineation",201492094,201492056,566.14196628,0.56614196628
"Delineation",201492095,201492223,1092.33767942,1.09233767942
"Delineation",201492096,201492502,2605.34118051,2.60534118051
"Delineation",201492097,201492293,802.048672019,0.80204867202
"Delineation",201492098,201492181,5937.91925947,5.93791925947
"Delineation",201492099,201492308,1144.69206687,1.14469206687
"Delineation",201492100,201492308,5482.38381673,5.48238381673
"Delineation",201492101,201492360,785.645590037,0.78564559004
"Delineation",201492102,201492183,2796.64945485,2.79664945485
"Delineation",201492103,201492104,742.525905953,0.74252590595
"Delineation",201492104,201492086,1157.64435728,1.15764435728
"Delineation",201492105,201492091,513.871773128,0.51387177313
"Delineation",201492106,201492105,379.535262389,0.37953526239
"Delineation",201492107,201492247,1407.47080368,1.40747080368
"Delineation",201492108,201492088,190.619600144,0.19061960014
"Delineation",201492109,201492088,212.132034357,0.21213203436
"Delineation",201492110,201491985,1025.14470462,1.02514470462
"Delineation",201492111,201492109,959.440166337,0.95944016634
"Delineation",201492112,201492247,683.408536613,0.68340853661
"Delineation",201492113,201492193,1244.60730518,1.24460730518
"Delineation",201492114,201492193,388.448226603,0.3884482266
"Delineation",201492115,201492351,3164.80110013,3.16480110013
"Delineation",201492116,201492351,477.114028531,0.47711402853
"Delineation",201492117,201491881,2060.60587897,2.06060587897
"Delineation",201492118,201492026,2957.52521732,2.95752521732
"Delineation",201492119,201492265,1537.08673204,1.53708673204
"Delineation",201492120,201492265,3556.27916238,3.55627916238
"Delineation",201492121,201491965,3022.73231283,3.02273231283
"Delineation",201492124,201492026,761.38918749,0.76138918749
"Delineation",201492127,201492357,1937.15079166,1.93715079166
"Delineation",201492128,201491991,1331.12055116,1.33112055116
"Delineation",201492129,201492236,2023.89542387,2.02389542387
"Delineation",201492130,201492131,2217.72553581,2.21772553581
"Delineation",201492131,201492118,113.998928454,0.11399892845
"Delineation",201492132,201492181,268.643118035,0.26864311804
"Delineation",201492133,201492083,373.359989329,0.37335998933
"Delineation",201492134,201492117,133.620664242,0.13362066424
"Delineation",201492135,201492222,655.410610749,0.65541061075
"Delineation",201492136,201492222,772.90889872,0.77290889872
"Delineation",201492137,201492023,815.450403218,0.81545040322
"Delineation",201492138,201492360,449.245674484,0.44924567448
"Delineation",201492139,201492178,361.445150432,0.36144515043
"Delineation",201492140,201492178,1711.72422745,1.71172422745
"Delineation",201492141,201491993,1132.31620823,1.13231620823
"Delineation",201492142,201492133,71.8696573485,0.07186965735
"Delineation",201492143,201492083,1156.43933417,1.15643933417
"Delineation",201492145,201492357,1309.60860023,1.30960860023
"Delineation",201492146,201492128,130.228725764,0.13022872576
"Delineation",201492147,201492010,1127.01571061,1.12701571061
"Delineation",201492151,201492502,1758.96409875,1.75896409875
"Delineation",201492152,201492011,2007.39058002,2.00739058002
"Delineation",201492153,201492133,602.14390019,0.60214390019
"Delineation",201492154,201492165,1741.7254421,1.7417254421
"Delineation",201492155,201492214,241.838438877,0.24183843888
"Delineation",201492156,201492214,208.225662174,0.20822566217
"Delineation",201492158,201492186,815.144319995,0.81514432
"Delineation",201492159,201492014,1132.97072451,1.13297072451
"Delineation",201492160,201492304,1892.08344099,1.89208344099
"Delineation",201492161,201492304,2531.02284264,2.53102284264
"Delineation",201492162,201492124,266.443370929,0.26644337093
"Delineation",201492163,201492561,731.062382756,0.73106238276
"Delineation",201492164,201492146,775.270224078,0.77527022408
"Delineation",201492165,201492128,386.938175114,0.38693817511
"Delineation",201492166,201492156,427.432418469,0.42743241847
"Delineation",201492167,201492166,1488.89163777,1.48889163777
"Delineation",201492168,201492319,4364.08782072,4.36408782072
"Delineation",201492169,201492298,411.502406009,0.41150240601
"Delineation",201492170,201492298,1264.82239186,1.26482239186
"Delineation",201492173,201492104,611.573170317,0.61157317032
"Delineation",201492174,201492324,1850.62240159,1.85062240159
"Delineation",201492175,201492102,1533.82010084,1.53382010084
"Delineation",201492176,201492318,971.812023198,0.9718120232
"Delineation",201492177,201492159,292.385717265,0.29238571727
"Delineation",201492178,201492329,329.665326512,0.32966532651
"Delineation",201492179,201492329,1446.97780506,1.44697780506
"Delineation",201492180,201492319,3152.41503349,3.15241503349
"Delineation",201492181,201492324,1300.77744258,1.30077744258
"Delineation",201492182,201492217,1384.94271626,1.38494271626
"Delineation",201492183,201492318,1876.86495362,1.87686495362
"Delineation",201492184,201492207,2154.16768577,2.15416768577
"Delineation",201492185,201492207,2432.3736634,2.4323736634
"Delineation",201492186,201492094,1307.09266492,1.30709266492
"Delineation",201492187,201492236,1902.63129019,1.90263129019
"Delineation",201492188,201492162,532.954159091,0.53295415909
"Delineation",201492189,201492225,1740.03883522,1.74003883522
"Delineation",201492190,201492147,329.860616786,0.32986061679
"Delineation",201492191,201492142,553.300345855,0.55330034585
"Delineation",201492192,201492403,152.466102287,0.15246610229
"Delineation",201492193,201492403,676.297819418,0.67629781942
"Delineation",201492194,201492156,448.443607358,0.44844360736
"Delineation",201492195,201492274,524.229621966,0.52422962197
"Delineation",201492196,201492274,1029.81565092,1.02981565092
"Delineation",201492197,201492337,1157.25861117,1.15725861117
"Delineation",201492198,201492337,1961.61579266,1.96161579266
"Delineation",201492199,201492268,1045.23727171,1.04523727171
"Delineation",201492200,201492268,3893.39621133,3.89339621133
"Delineation",201492201,201492094,1169.78502807,1.16978502807
"Delineation",201492202,201492166,573.671542348,0.57367154235
"Delineation",201492203,201492250,1888.43866117,1.88843866117
"Delineation",201492204,201492250,1759.3694392,1.7593694392
"Delineation",201492205,201492234,2705.92882081,2.70592882081
"Delineation",201492206,201492234,4556.95165669,4.55695165669
"Delineation",201492207,201492208,643.537287801,0.6435372878
"Delineation",201492208,201492217,1531.1304695,1.5311304695
"Delineation",201492209,201492006,1810.31828386,1.81031828386
"Delineation",201492210,201492328,275.992550478,0.27599255048
"Delineation",201492211,201492202,1323.26323979,1.32326323979
"Delineation",201492213,201492291,1406.64202942,1.40664202942
"Delineation",201492214,201492223,3366.8558803,3.3668558803
"Delineation",201492215,201492241,285.51974599,0.28551974599
"Delineation",201492217,201492521,464.426291449,0.46442629145
"Delineation",201492218,201492521,982.669747795,0.9826697478
"Delineation",201492219,201492159,474.054979337,0.47405497934
"Delineation",201492220,201492049,1375.32830026,1.37532830026
"Delineation",201492221,201492073,3227.38409552,3.22738409552
"Delineation",201492222,201492281,1313.6785166,1.3136785166
"Delineation",201492223,201492281,1453.60132903,1.45360132903
"Delineation",201492224,201492561,1199.0711348,1.1990711348
"Delineation",201492225,201492241,1070.79937476,1.07079937476
"Delineation",201492226,201492295,1450.15473041,1.45015473041
"Delineation",201492227,201492427,716.916971489,0.71691697149
"Delineation",201492228,201492427,302.595115065,0.30259511506
"Delineation",201492229,201492036,2598.87267503,2.59887267503
"Delineation",201492230,201492346,691.215218425,0.69121521842
"Delineation",201492231,201492118,971.215658198,0.9712156582
"Delineation",201492234,201492272,355.486145737,0.35548614574
"Delineation",201492235,201492147,1216.7623402,1.2167623402
"Delineation",201492236,201492248,1236.54205235,1.23654205235
"Delineation",201492237,201492301,284.123835649,0.28412383565
"Delineation",201492238,201492239,981.721947408,0.98172194741
"Delineation",201492239,201492031,3026.88847046,3.02688847046
"Delineation",201492240,201492051,2098.57657096,2.09857657096
"Delineation",201492241,201492272,1488.21403984,1.48821403984
"Delineation",201492242,201492191,2243.59126465,2.24359126465
"Delineation",201492243,201492301,4035.51204115,4.03551204115
"Delineation",201492246,201492248,113.998928439,0.11399892844
"Delineation",201492247,201492312,1550.79421065,1.55079421065
"Delineation",201492248,201492249,293.760034775,0.29376003478
"Delineation",201492249,201492117,1197.85720031,1.19785720031
"Delineation",201492250,201492525,484.324810701,0.4843248107
"Delineation",201492251,201492525,433.776387447,0.43377638745
"Delineation",201492252,201492225,986.709390919,0.98670939092
"Delineation",201492253,201492252,483.783230238,0.48378323024
"Delineation",201492254,201492059,2422.11907044,2.42211907044
"Delineation",201492255,201492131,1237.07093543,1.23707093543
"Delineation",201492256,201492163,1960.51766413,1.96051766413
"Delineation",201492257,201492355,1851.6413397,1.8516413397
"Delineation",201492258,201492092,1564.46861215,1.56446861215
"Delineation",201492259,201492109,1357.94242083,1.35794242083
"Delineation",201492260,201492255,1867.96112324,1.86796112324
"Delineation",201492261,201492186,1175.99523905,1.17599523905
"Delineation",201492262,201492346,1049.76911084,1.04976911084
"Delineation",201492263,201492105,2223.96217988,2.22396217988
"Delineation",201492264,201492665,1732.79693964,1.73279693964
"Delineation",201492265,201492665,1252.19796052,1.25219796052
"Delineation",201492266,201492142,1241.33913368,1.24133913368
"Delineation",201492267,201492295,786.521753131,0.78652175313
